title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
"promise me, dad : a year of hope, hardship, and purpose","""""promise me, dad,"" beau had told his father ""give me your word that no matter what happens, you're going to be all right"" joe biden gave him his word promise me, dad chronicles the year that followed, which would be the most momentous and challenging in joe biden's extraordinary life and career vice president biden traveled more than a hundred thousand miles that year, across the world, dealing with crises in ukraine, central america, and iraq when a call came from new york, or capitol hill, or kyiv, or baghdad--""joe, i need your help""--he responded for twelve months, while beau fought for and then lost his life, the vice president balanced the twin imperatives of living up to his responsibilities to his countryand his responsibilities to his family and never far away was the insistent and urgent question of whether he should seek the presidency in 2016 the year brought real triumph and accomplishment, and wrenching pain but even in the worst times, biden was able to lean on the strength of his long, deep bonds with his family, on his faith, and on his deepening friendship with the man in the oval office, barack obama writing with poignancy and immediacy, joe biden allows readers to feel the urgency of each moment, to experience the days when he felt unable to move forward as well as the days when he felt like he could not afford to stop this is a book written not just by the vice president, but by a father, grandfather, friend, and husband promise me, dad is a story of how family and friendships sustain us and how hope, purpose, and action can guide us through the pain of personal loss into the light of a new future""--provided by publisher","biden family thanksgiving -- have a purpose -- solace -- trust -- keeping busy -- it has to be you -- calculated risks -- home base -- you have to tell them the truth -- can you stay? -- run, joe, run -- epilogue","['vice-presidents', 'fathers and sons', 'cancer', 'presidents', 'large type books']","['children of presidents', 'vice-presidents', 'fathers and sons', 'fathers', ""presidents' spouses""]",e,"{'vice-presidents': 2, 'fathers and sons': 3, 'cancer': 906, 'presidents': 24, 'large type books': 1466}"
"general ea paine in western kentucky : assessing the ""reign of terror"" of the summer of 1864","""an abolitionist, general e a paine of the us army's district of western kentucky in the summer of 1864, encouraged the enlistment of black troops and fair wages for former slaves yet his principled views led to his downfall critics and enemies falsified reports, leading to his removal from command and a court-martial this book tells the complete story""-- provided by publisher","""i am compelled to be severe"" -- ""this district is intensely disloyal"" -- ""treason was no more"" -- ""a reign of terror"" -- ""conduct to the prejudice of good order and military discipline"" -- ""witnesses of known disloyalty"" -- ""unity of the spirit"" -- ""served the union army and did his duty"" -- epilogue","['generals', 'abolitionists']","['appomattox campaign, 1865', 'maryland campaign, 1864', 'slave insurrections', 'reconstruction (us history, 1865-1877)', 'atlanta campaign, 1864']",e,"{'generals': 82, 'abolitionists': 12}"
interrupted odyssey : ulysses s grant and the american indians,"""in this first book devoted to the genesis, failure, and lasting legacy of ulysses s grant's comprehensive american indian policy, mary stockwell shows grant as an essential bridge between andrew jackson's pushing indians out of the american experience and franklin d roosevelt's welcoming them back in situating grant at the center of indian policy development after the civil war, interrupted odyssey: ulysses s grant and the american indians reveals the bravery and foresight of the eighteenth president in saying that indians must be saved and woven into the fabric of american life in the late 1860s, before becoming president, grant collaborated with ely parker, a seneca indian who became his first commissioner of indian affairs, on a plan to rescue the tribes from certain destruction grant hoped to save the indians from extermination by moving them to reservations, where they would be guarded by the us army, and welcoming them into the nation as american citizens by so doing, he would restore the executive branch's traditional authority over indian policy that had been upended by jackson in interrupted odyssey, stockwell rejects the common claim in previous grant scholarship that he handed the reservations over to christian missionaries as part of his original policy in part because grant's plan ended political patronage, congress overturned his policy by disallowing army officers from serving in civil posts, abandoning the treaty system, and making the new board of indian commissioners the supervisors of the indian service only after congress banned army officers from the indian service did grant place missionaries in charge of the reservations, and only after the board falsely accused parker of fraud before congress did grant lose faith in his original policy<br /><br /> stockwell explores in depth the ousting of parker, revealing the deep-seated prejudices that fueled opposition to him, and details grant's stunned disappointment when the modoc murdered his peace commissioners and several tribes--the comanche, kiowa, cheyenne, and sioux--rose up against his plans for them<br /><br /> though his dreams were interrupted through the opposition of congress, reformers, and the tribes themselves, grant set his country firmly toward making indians full participants in the national experience in setting grant's contributions against the wider story of the american indians, stockwell's bold, thoughtful reappraisal reverses the general dismissal of grant's approach to the indians as a complete failure and highlights the courage of his policies during a time of great prejudice""-- provided by publisher ""stockwell shows how grant was the one key figure between president andrew jackson, who pushed the tribes out of the american experience, and president franklin d roosevelt, who welcomed them back in, who was the brave enough to say the indians must be saved, not exterminated, and made citizens of the united states""-- provided by publisher",one man's journey -- parallel lives -- a better world ahead -- the dawn of a revolt -- interrupted odyssey -- a sea of change -- war on the far horizon -- the web of corruption -- a forgotten legacy,['indians of north america'],"['indians of north america--wars--1866-1895', 'indian removal, 1813-1903', 'pacific coast indians, wars with, 1847-1865', 'trail of tears, 1838-1839', 'seminole war, 2nd, 1835-1842']",e,{'indians of north america': 12}
"guided by the spirits : the meanings of life, death, and youth suicide in an ojibwa community","""guided by the spirits is a case study of youth suicide in the sault sainte marie tribe of chippewa indians written by a member of the tribal community, this study focuses on qualitative methods, indigenous experience, and collaborative approaches to explore the social and historical significance of youth suicide in an ojibwa community guided by the spirits combines traditional methods of analysis, extracts of interviews and field notes, and creative ethnographic writing to present the relationships between culture, history, identity, agency, and youth suicide this book is a must read for lay readers, policy makers, and researchers who seek a window into contemporary native american life as well as a critical interpretation of youth suicide in indigenous societies""--provided by publisher","conclusion -- overview of suicide in the sault tribe -- public awareness and discussion of suicide -- oral history of suicide -- what is death? -- what is an indian? conflicted identity in the sault tribe -- historical trauma, intergenerational anger and identity -- expressions of indianness, traditional and non-traditional -- hopelessness kills: development of risk factors for youth suicide and barriers to treatment and relief -- prevention: an approach to mental health care and treatment models, indicator of social and cultural values -- conclusion: meanings -- epilogue","['ojibwa indians', 'ojibwa indians', 'ojibwa indians', 'suicide', 'suicide', 'indians of north america', 'indigenous youth']","['indigenous youth', 'cree indians', 'ojibwa mythology', 'pueblo indians', 'indigenous women']",e,"{'ojibwa indians': 25, 'suicide': 66, 'indians of north america': 11, 'indigenous youth': 1}"
jacqueline kennedy and the architecture of first lady diplomacy,"""this unique rhetorical analysis of first lady jacqueline kennedy's communication uncovers five forms of soft diplomacy that catapult her to the top of all american first ladies as a model of international influence her use of interpersonal, fashion, language, cultural, and state diplomatic strategies constitute an architectural plan of smart power breaking away from the stereotype of mrs kennedy as a style icon, the evidence in this monograph supports her astute awareness of how to support the kennedy administration's foreign policy during the cold war era by engaging state visits to europe and south america, receiving heads of state at the white house, creating cultural ideals of freedom through art and preservation, and using french and spanish to speak directly to the people of other countries her persuasive tactics set the stage for future first ladies to excel in a role that requires creativity and sound judgment students in communication, political science, history, rhetoric, and women's studies will benefit from this book in their own study of first ladies, the presidency, foreign policy, and cold war history written in an engaging style, jacqueline kennedy and the architecture of first lady diplomacy will appeal to a range of scholarly interests across disciplines""-- provided by publisher","american first ladies and diplomacy -- jacqueline bouvier kennedy's international education -- canada and fashion diplomacy -- france, austria, and england : mediator of personalities and cold war threat -- venezuela, colombia, and mexico: the southern hemisphere and the alliance for progress -- india and pakistan: negotiating in twos -- cultural diplomacy -- the mona lisa and abu simbel: singular accomplishments in first lady cultural diplomacy -- the first lady's orchestration of the state funeral and the jfk international legacy -- epilogue: the legacy ofjacqueline kennedy and first lady diplomacy","[""presidents' spouses""]","['cultural diplomacy', 'women diplomats', 'diplomacy', ""diplomats' spouses"", 'african american diplomats']",e,"{""presidents' spouses"": 13}"
delta epiphany : robert f kennedy in mississippi,"""in april 1967, robert f kennedy knelt in a crumbling shack in mississippi trying to coax a response from a listless child the toddler sat picking at dried rice and beans spilled over the dirt floor as kennedy touched the boy's distended stomach and stroked his face after several minutes with little response, the senator walked out the back door, wiping away tears in delta epiphany, ellen b meacham tells the story of kennedy's visit, while also examining the forces of history, economics, and politics that shaped the lives of the children he met in mississippi in 1967 and the decades that followed""-- provided by publisher","now this problem has to be faced -- we were to try harder than anyone else -- it's to hell with bobby k -- they are starving -- wherever one looks in this land, whatever one sees that is the work of man -- i just couldn't make a living -- a terrible reflection on our society -- we need to make an effort together -- you don't know what i saw! -- i'd feel better if i were doing what i think ought to be done -- bring the poor people to washington -- it let us know that there was somebody who cared -- we don't speak of statistics, numbers, we speak of human beings","['poverty', 'african americans']","['children of presidents', 'mississippian culture', 'children of freedmen', 'poverty', 'political activists']",e,"{'poverty': 4, 'african americans': 385}"
iranians in the minds of americans,"iranians in the minds of americans is hitherto the most extensive study on perceptions american people have of iranians also, though there are many books that study political relations between iran and the us, this book tries to take an intercultural approach and reveal what is actually behind politics this book not only studies perceptions americans hold for iranians, but also tries to put these views in the wider historical, political, cultural and social context therefore, we can see in this book a very well-documented history of american missionary work and life in iran's 19th century the work of these missionaries, particularly in the field of education, changed the history of iran forever also, missionaries provided the scene for the establishment of the first american legation in iran therefore, in this book the historical relationship between these countries is depicted from before a time of formal relationships to present day through the introduction of the concept of cross cultural schemata by shahghasemi and heisey (2009), the book presents a framework for analysis and then it goes on to present results of a study on 1,752 american citizens across 50 american states the results show clearly the negative role of american media in creating an unfavorable image of iranian people also, we can see that historical events like hostage crisis have left a negative effect on americans' perception of iranians conversely, american citizens who knew an iranian citizen in person have shown much more positive perceptions about iranian people","introduction -- the ""great satan"" versus ""the axis of evil"" -- american missionary life and work in iran -- iran and united states in historical context -- studying american cross cultural schemata -- findings -- cross cultural schemata -- conclusion","['iranians', 'public opinion']","['iranian american women', 'religion and international relations', 'politics and culture', 'mass media and international relations', 'religion and politics']",e,"{'iranians': 7, 'public opinion': 165}"
practical liberators : union officers in the western theater during the civil war,"""during the first fifteen months of the civil war, the policies and attitudes of union officers toward emancipation in the western theater were, at best, inconsistent and fraught with internal strains but after congress passed the second confiscation act in 1862, army policy became mostly consistent in its support of liberating the slaves in general, in spite of union army officers' differences of opinion by 1863 and the final emancipation proclamation, the army had transformed into the key force for instituting emancipation in the west however, kristopher teters argues that the guiding principles behind this development in attitudes and policy were a result of military necessity and pragmatic strategies, rather than an effort to enact racial equality""-- provided by publisher","the union army's struggle over the limits of confiscation in the west -- an emancipationist turn of policy -- union officers and the intense debate over emancipation and black troops -- officers, servants, and race -- a practical army of liberation : how the union army carried out emancipation in the west -- william t sherman and his officers : the reluctant emancipators",['slaves'],"['reconstruction (us history, 1865-1877)', 'unionists (united states civil war)', 'african american generals', 'african american soldiers', 'appomattox campaign, 1865']",e,{'slaves': 53}
the small shall be strong : a history of lake tahoe's washoe indians,"""for thousands of years the washoe people have lived in the shadows of the sierra nevada mountains at the center of their lands sits beautiful lake tahoe, a named derived from the washoe word da ow a go perhaps because the washoe population has always been small or because it has been more peaceful than other tribal communities, its history has never been published in the small shall be strong, matthew stephen makley demonstrates that, in spite of this lack of scholarly attention, washoe history is replete with broad significance the washoes, for example, gained culturally important lands through the 1887 dawes act and during the 1990s, the tribe sought to ban climbing on one of its most sacred sites, cave rock, a singular instance of native sacred concerns leading to restrictions the small shall be strong illustrates a history and raises a broad question: how might greater scholarly attention to the numerous lesser-studied tribes in the united states compel a rethinking of larger historical narratives?""--provided by publisher",the people from here -- newcomers -- violent transformations -- the chaos of destruction -- survival : protecting the pine nut lands -- washoe colonies -- prejudice and persistence -- carrying it -- the journey home -- afterword,['washoe indians'],"['washoe indians', 'pacific coast indians, wars with, 1847-1865', 'shoshoni indians', 'pueblo indians', 'choctaw indians']",e,{'washoe indians': 1}
the american indian rights movement,"""this fresh perspective on the american indian rights movement that young readers have been hearing about in the news includes engaging historic coverage that will hook the reader from start to finish""--provided by publisher",intro: #nodapl -- fighting for native rights -- demonstrating for rights -- expanding the movement -- m the future -- timeline -- glossary,"['indians of north america', 'indians of north america', 'indians of north america', 'indians, treatment of']","['indian removal, 1813-1903', 'indians of north america--wars--1866-1895', 'indians of north america', 'indian reservations', 'antislavery movements']",e,"{'indians of north america': 3, 'indians, treatment of': 17}"
"reservations, removal, and reform : the mission indian agents of southern california, 1878-1903","""provides a balanced, comprehensive view of how the actions and attitudes of indian agents affected the lives of the mission indians of southern california from 1850 to 1903"" provided by publisher","introduction -- 1 superintendents and special agents, 1850-1877 -- 2 setting the stage: samuel s lawson, 1878-1883 -- 3 the need for water: john g mccallum, 1883-1885 -- 4 a brief, bitter tenure: john shirley ward, 1885-1887 -- 5 a show of force: joseph w preston, 1887-1889 -- 6 a controversial collector: horatio nelson rust, 1889-1893 -- 7 a troubled tenure: francisco estudillo, 1893-1897 -- 8 the continuing struggle: dr lucius a wright, 1897-1903 -- epilogue","['indian agents', 'indians of north america', 'indians of north america']","['indian removal, 1813-1903', 'pacific coast indians, wars with, 1847-1865', 'indians of north america--wars--1866-1895', 'pueblo indians', 'indian reservations']",e,"{'indian agents': 104, 'indians of north america': 31}"
uncle sam : an american icon,"""a retelling of the story of the iconic uncle sam""--provided by publisher",uncle sam : an american icon -- about the legend -- words to know,['uncle sam (symbolic character)'],"['uncle sam (symbolic character)', 'african american men in popular culture', 'villains in popular culture', 'founding fathers of the united states', 'american loyalists']",e,{'uncle sam (symbolic character)': 1}
lighting the fires of freedom : african american women in the civil rights movement,"""through wide-ranging conversations with nine african american women, several now in their nineties with decades of untold stories, we hear what ignited and fueled their activism, as bell vividly captures their inspiring voices""-- provided by publisher",leah chase -- june jackson christmas -- aileen hernandez -- diane nash -- judy richardson --kathleen cleaver -- gay mcdougall -- gloria richardson -- myrlie evers,"['african american women civil rights workers', 'african american women', 'civil rights movements']","['african american women social reformers', 'african american feminists', 'african american women political activists', 'african american women civil rights workers', 'women civil rights workers']",e,"{'african american women civil rights workers': 4, 'african american women': 23, 'civil rights movements': 10}"
backlash : what happens when we talk honestly about racism in america,"""when george yancy penned a new york times article entitled ""dear white america,"" he knew that he was courting controversy here, yancy chronicles the ensuing blowback as he seeks to understand what it was that created so much rage among so many white readers he challenges white americans to develop a new empathy for the african american experience""--provided by publisher",introduction: talking about racism: when honesty feels like too much to bear -- dear white america -- dear nigger professor -- risking the white self -- accepting the gift,"['racism', 'race awareness', 'whites', 'african americans', 'anti-racism', 'whites']","['racism in popular culture', 'african americans in mass media', 'post-racialism', 'racism in education', 'race relations']",e,"{'racism': 18, 'race awareness': 12, 'whites': 83, 'african americans': 107, 'anti-racism': 11}"
"soldiers of the nation : military service and modern puerto rico, 1868-1952","""an exploration of the military and political mobilization of popular sectors of puerto rican society as the island transitioned from spanish to us imperial rule""--provided by publisher","birth of a nation: a labor of thirty years, 1868-1898 -- puerto rican a la americana: a hearts and minds campaign, 1898-1914 -- a new day has dawned: world war i and mobilization of the jibaro -- war against the yankees! prelude to the battle over modern puerto rico -- education, industrialization, and decolonization: the battlefields of world war ii -- fighting for the ""nation""? war at home and abroad",['soldiers'],"['spanish-american war, 1898', 'american loyalists', 'puerto ricans', 'san juan hill, battle of, cuba, 1898', 'pacific coast indians, wars with, 1847-1865']",e,{'soldiers': 90}
the bungling host : the nature of indigenous oral literature,"""the bungling host motif appears in countless indigenous cultures in north america and beyond in this groundbreaking work daniel clément has gathered more than four hundred north american variants of the story to examine how myths acquire meaning for their indigenous users and explores how seemingly absurd narratives can prove to be a rich source of meaning when understood within the appropriate context in analyzing the bungling host tales, clément considers not only material culture but also social, economic, and cultural life; native knowledge of the environment; and the world of plants and animals<br /><br /> clément's analysis uncovers four operational modes in myth construction and clarifies the relationship between mythology and science ultimately he demonstrates how science may have developed out of an operational mode that already existed in the mythological mind<br />""-- provided by publisher ""daniel clément examines the ""bungling host"" tale known in a multitude of indigenous cultures in north america and beyond in this groundbreaking work he reveals fuller meaning to these stories than previously recognized and underscores the limits of structuralism in understanding them""-- provided by publisher","machine generated contents note: contents list of illustrations introduction 1 caribou takes in his wife's dress (subarctic) 2 snake makes a meal in the embers (southwest) 3 the fire trap (grand basin) 4 while bird sings, bear cooks (northwest coast) 5 seal roasts his hands (northwest coast) 6 silver fox digs up yellow jacket larvae with his penis (california) 7 wildcat beats a blanket (california) 8 deer kills her children and puts their bones into the water (southwest) 9 wolf transforms two arrowheads into mincemeat puddings (southwest) 10 badger pushes a stick down his throat and gets yucca-juice (southwest) 11 bison skewers his nose (plains) 12 white-tailed deer shoots at a red clay bank (plains) 13 man kills bison with his sharpened leg (plains, plateau) 14 black-mountain-bear gets persimmons by leaning against a tree (southeast) 15 rabbit gathers canes (southeast) 16 squirrel slits open his scrotum (plains) 17 duck excretes rice (northeast) 18 bird gets salmon eggs by striking his ankle (northwest coast) 19 muskrat cooks some ice (northeast) 20 woodpecker pulls eels out of trees (subarctic) conclusion appendix: bungling host myths notes bibliography","['indian mythology', 'folklore', 'indians of north america', 'animals', 'ethnology', 'montagnais indians', 'innu indians', 'myth']","['ojibwa mythology', 'iroquois mythology', 'indian mythology', 'folklore', 'frontier and pioneer life in literature']",e,"{'indian mythology': 3, 'folklore': 4, 'indians of north america': 8, 'animals': 182, 'ethnology': 28, 'montagnais indians': 150, 'innu indians': 142, 'myth': 59}"
from the corner of the oval,"""in 2012, beck dorey-stein was just scraping by in dc when a posting on craigslist landed her, improbably, in the oval office as one of barack obama's stenographers for five years, beck was a part of the elite team of men and women who accompanied the president wherever he went, recorder and mic in hand she got to know everyone from the white house butler to the secret servicemen, advance team, speechwriters, photographers, and press secretaries, and on whirlwind trips across time zones, she forged friendships with a tight group of fellow travelers in the bubble--young men and women who, like her, left their real lives behind to hop aboard air force one in service of the president but as she learned the ropes of protocol, beck became romantically entangled with one of the president's closest aideswho was already otherwise engaged set against the backdrop of a white house full of glamour, drama, and intrigue, this is the compulsively readable story of a young woman finding friends, falling in love, getting her heart broken, finding her voice as a writer, and finding herself in the process""-- provided by publisher",guidelines for aspiring stenographers -- prologue : this place -- act i : 2011-2012 -- act ii : 2013 -- act iii : 2014 -- act iv : 2015 -- act v : 2016-2017 -- epilogue : send in the clowns,"['presidents', 'stenographers', 'women employees']","['presidential press secretaries', 'stenographers', ""presidents' spouses"", 'public relations and politics', 'political letter writing']",e,"{'presidents': 33, 'stenographers': 2, 'women employees': 501}"
california indians,"""california indians are brave and smart they made amazing art they created great tools for gathering food tribes lived all over the state, from the shore to the desert they had very different ways of life learn about many influences the first people made in the past and present""--provided by publisher","a diverse land -- the comfy coast -- the mighty mountains -- the valuable valley -- the difficult desert -- safe places -- past, present, and future -- bury it!",['indians of north america'],"['indians of north america', 'indians of mexico', 'indians of south america', 'indians of central america', 'choctaw indians']",e,{'indians of north america': 1}
a campaign of giants : the battle for petersburg,"""grinding, bloody, and ultimately decisive, the petersburg campaign was the civil war's longest and among its most complex ulysses s grant and robert e lee squared off for more than nine months in their struggle for petersburg, the key to the confederate capital at richmond""-- provided by publisher",volume 1 from the crossing of the james to the crater --,"['petersburg crater, battle of, va, 1864']","['petersburg crater, battle of, va, 1864', 'shenandoah valley campaign, 1864 (august-november)', 'shenandoah valley campaign, 1864 (may-august)', 'appomattox campaign, 1865', ""fisher's hill, battle of, va, 1864""]",e,"{'petersburg crater, battle of, va, 1864': 1}"
social skins of the head : body beliefs and ritual in ancient mesoamerica and the andes,"""the meanings of ritualized head treatments among ancient mesoamerican and andean peoples is the subject of this book, the first overarching coverage of an important subject heads are sources of power that protect, impersonate, emulate sacred forces, distinguish, or acquire identity within the native world the essays in this book examine these themes in a wide array of indigenous head treatments, including facial cosmetics and hair arrangements, permanent cranial vault and facial modifications, dental decorations, posthumous head processing, and head hunting they offer new insights into native understandings of beauty, power, age, gender, and ethnicity the contributors are experts from such diverse fields as skeletal biology, archaeology, aesthetics, forensics, taphonomy, and art history""-- provided by publisher","introducing the social skins of the head in ancient mesoamerica and the andes / vera tiesler and maría cecilia lozada -- what was being sealed? : cranial modification and ritual binding among the maya / william n duncan and gabrielle vail -- head shapes and group identity on the fringes of the maya lowlands / vera tiesler and alfonso lacadena -- head shaping and tooth modification among the classic maya of the usumacinta river kingdoms / andrew k scherer -- cultural modification of the head : the case of teopancazco in teotihuacan / luis adrián alvarado-viñas and linda r manzanilla -- face painting among the classic maya elites : an iconographic study / maría luisa vázquez de ágredos pascual, cristina vidal lorenzo, and patricia horcajada campos -- the importance of visage, facial treatment, and idiosyncratic traits in maya royal portraiture during the reign of k'inich janaab' pakal of palenque, 615-683 ce / laura filloy nadal -- the representation of hair in the art of chichén itzá / virginia e miller -- effigies of death : representation, use, and reuse of human skulls at the templo mayor of tenochtitlan / ximena chávez balderas -- emic perspectives on cultural practices pertaining to the head in mesoamerica : a commentary and discussion of the chapters in part one / gabrielle vail -- afterlives of the decapitated in ancient peru / john w verano -- head processing among la ramada tradition of southern peru / maría cecilia lozada, alanna warner-smith, rex c haydon, hans barnard, augusto cardona rosas, and raphael greenberg -- from wawa to ""trophy head"" : meaning, representation, and bioarchaeology of human heads from ancient tiwanaku / deborah e blom and nicole c couture -- cranial modification in the central andes : person, language, political economy / bruce mannheim, allison r davis, and matthew c velasco -- violence, power, and head extraction in the kallawaya region, bolivia / sara k becker and sonia alconini -- semiotic portraits : expressions of communal identity in wari faceneck vessels / andrea vazquez de arthur -- using their heads : the lives of crania in the andes / christine a hastorf","['indians', 'indians']","['pueblo architecture', 'indians of central america', 'pueblo pottery', 'navajo art', 'chaco culture']",e,{'indians': 270}
that bloody hill : hilliard's legion at chickamauga,"""this study sheds new light on the fighting done by hilliard's legion--a part of archibald gracie's brigade of alabama confederates--at the battle of chicamauga a medal of honor citation is corrected and the legion's post-war contributions are explored a complete roster is included, with biographical notes on most of the soldiers""-- provided by publisher","crossing the chickamauga -- the founding of the legion -- chasing the confederates out of tennessee -- september 19, 1863 -- hurry up and wait -- horseshoe ridge -- another uncoordinated confederate attack -- the final confederate threat -- was there a fake surrender? -- an expensive victory -- ""come at once if you wish to see him"" -- consider some facts -- the end of the story","['chickamauga, battle of, ga, 1863']","['chickamauga, battle of, ga, 1863', ""fisher's hill, battle of, va, 1864"", 'appomattox campaign, 1865', 'missionary ridge, battle of, tenn, 1863', 'atlanta campaign, 1864']",e,"{'chickamauga, battle of, ga, 1863': 1}"
our country : northern evangelicals and the union during the civil war era,"""by examining civil war-era protestantism in terms of the union, author grant brodrecht adds to the understanding of northern motivation and the eventual ""failure"" of reconstruction to provide a secure basis for african american's equal place in society complementing recent scholarship that gives primacy to the union, our country contends that non-radical protestants consistently subordinated concern for racial justice for what they perceived to be the greater good mainstream evangelicals did not enter reconstruction with the primary aim of achieving racial justice rather they expected to see the emergence of a speedily restored, prosperous, and culturally homogenous union, a union strengthened by god through the defeat of secession and the removal of slavery as secession's cause""--provided by publisher","introduction: ""long live the glorious union"" -- ""the uprising of a great people"": a providential union -- 1864: annus mirabilis -- ""the harvest of death is complete"": imagined unity -- from moses to joshua -- the union saved again -- pax grantis: the great protestant republic -- conclusion: ""the nation still in danger""","['protestantism', 'evangelicalism']","['reconstruction (us history, 1865-1877)', 'unionists (united states civil war)', 'political theology and race', 'african american messianism', 'african american loyalists']",e,"{'protestantism': 26, 'evangelicalism': 11}"
contested loyalty : debates over patriotism in the civil war north,"""while most of the scholarly work on civil war era nationalism has focused on southern identity and confederate nationhood, the essays in contested loyalty examine the variable, fluid constructions of these concepts in the north essays explore the limitations and incomplete nature of national loyalty and how disparate groups struggled to control its meaning the authors move beyond the narrow partisan debate over democratic dissent to examine other challenges to and competing interpretations of national loyalty""-- provided by publisher","""dedicated to the proposition"" : principle, consequence, and duty to the egalitarian nation, 1848-1865 / melinda lawson -- connecticut copperhead constitutionalism : a study of peace democratic political ideology during the war / matthew warshauer -- ""i do not understand what the term 'loyalty' means"" : the debate in pennsylvania over compensating victims of rebel raids / jonathan w white -- ""we are setting the terms now"" : loyalty rhetoric in courtship / julie a mujic -- loyal to the union : college-educated soldiers, military leadership, politics, and the question of loyalty / kanisorn wongsrichanalai -- ""patriotism will save neither you nor me"" : william s plumer's defense of an apolitical pulpit / sean a scott -- ""american matrons and daughters"" : sewing women and loyalty in civil war philadelphia / judith giesberg -- ""a source of mortification to all truly loyal men"" : allegheny arsenal's disloyal worker purge of 1863 / timothy j orr -- ""all of that class that infest ny"" : perspectives on irish american loyalty and patriotism in the wake of the new york city draft riots / ryan w keating -- ""deeds of our own"" : loyalty, soldier rights, and protest in northern regiments of the united states -- colored troops / thaddeus m romansky","['patriotism', 'loyalty']","['unionists (united states civil war)', 'american loyalists', 'african american loyalists', 'patriotic societies', 'reconstruction (us history, 1865-1877)']",e,"{'patriotism': 20, 'loyalty': 39}"
the webster-hayne debate : defining nationhood in the early american republic,"""the webster-hayne debate centers on the question that consumed the early republic: did state sovereignty or the federal constitution rightfully claim preeminence? begun in 1830 during a senate discussion of western land policy and continuing through the south carolina legislature's nullification of a federal tariff, daniel webster of massachusetts and robert y hayne of south carolina took part in a heated debate that landed on the question of union--its nature and its value in a federal republic christopher childers treats this debate as an important moment in the early republic, one in which spokesmen for the generation that followed the founders parsed the difference between a confederation of states, any one of which could decide whether to leave the compact of 1789, and a lasting union based on the principles of the revolution""-- provided by publisher",we the states or we the people? -- new england's march toward nationalism -- the south's march toward sectionalism -- the west asserts its power -- the great debate -- nullification and nationhood -- the webster-hayne debate in historical memory -- essay on sources,"[""nullification (states' rights)"", ""states' rights (american politics)"", ""foot's resolution, 1829""]","[""states' rights (american politics)"", ""nullification (states' rights)"", 'reconstruction (us history, 1865-1877)', 'compromise of 1850', 'constitutional history']",e,"{""nullification (states' rights)"": 2, ""states' rights (american politics)"": 1, ""foot's resolution, 1829"": 104}"
franco-america in the making : the creole nation within,"""a study of the manifestation and persistence of hybrid franco-american literary, musical, culinary, and media cultures in north america, particularly new england and southern louisiana""-- provided by publisher",between dream and reality in franco-america -- cultural institutions and french renaissance in america -- women's social clubs and the transmission of culture -- franco-american cultures in a new world perspective -- ethnic identity and the franco-american press -- unmasking the creole cowboy,"['franco-americans', 'franco-americans', 'franco-americans', 'creoles']","['franco-americans', 'creoles', 'hispanic americans in popular culture', 'irish americans in popular culture', 'african american women in popular culture']",e,"{'franco-americans': 1, 'creoles': 2}"
interpreting data about the thirteen colonies,"""how do historians know what they know about the thirteen colonies? readers will learn that and more in this thorough book about interpreting data they'll investigate how data was collected during the colonial period, the manner in which it was recorded and preserved, and how historians have used that data to deduce what we understand about life in the colonies readers are urged to apply this knowledge to their own analysis of historical data""-- provided by publisher",an introduction to colonial america -- successful study skills -- examining primary sources -- studying secondary sources -- new hampshire -- massachusetts -- connecticut -- pennsylvania -- new york -- new jersey and delaware -- virginia -- the carolinas -- georgia -- let's research!,"['study skills', 'information literacy']","['colonies', 'plantation life', 'pilgrims (new plymouth colony)', ""slaves' writings, american"", 'railroads and state']",e,"{'study skills': 1065, 'information literacy': 553}"
analyzing sources of information about the constitution,"""the constitution of the united states is arguably the most influential document in our nation's history in this illuminating text, readers will study sources of information about the constitution in doing so, readers will learn how to identify reliable and unreliable sources, interpret primary sources, and consider how certain sources may be biased or interpret the same information differently this book stimulates critical thinking by encouraging readers to draw their own conclusions about the information they're presented with""-- provided by publisher",an important document -- the history of the constitution -- sources of information -- using primary sources -- objections to the constitution -- studying secondary sources -- think about it! -- analyzing the constitution -- a closer look at amendments -- be aware of bias -- examining political cartoons -- put your skills to use -- the future of the constitution,['constitutional history'],"['constitutional history', 'constitutions', 'constitutional law', ""states' rights (american politics)"", 'political science']",e,{'constitutional history': 1}
"borderline citizens : the united states, puerto rico, and the politics of colonial migration","""this book explores how colonial migrations have been coproduced by the interaction of legal categories, changing political economies, and the demands of migrants themselves""-- provided by publisher",introduction : migration and empire -- america's caribbean frontier -- the rise of national status -- labor networks -- citizenship and statelessness -- working people going north -- the empire state : colonial migrants in new york -- conclusion : us empire and the boundaries of the nation,"['puerto ricans', 'puerto ricans', 'citizenship']","['forced migrations', 'forced migration', 'citizenship', 'children of immigrants', 'emigration and immigration']",e,"{'puerto ricans': 15, 'citizenship': 3}"
