title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
nighthawk rising : a biography of accused cattle rustler queen ann bassett of brown's park,"""recounts the life and times of ann myrtle bassett (1878-1956) and brown's park, located at the intersection of colorado, utah, and wyoming considered a rustler by some, ""queen ann"" bassett participated in the cattle trade and the indian wars she was a friend to pioneers, outlaws, and ute indians""-- provided by publisher","the welcoming -- since times primeval -- a frightful fate -- the aftermath -- the bassett ranch -- buckskin and the judge -- the orphan -- in the company of outlaws -- of branding irons -- the grizzly -- farewell, splendid matriarch -- a rebellious nature -- the outlaw's wife -- to prevent trouble -- hunting grounds -- the lynching -- queen ann -- the tempest -- becoming a legend -- an unsavory den -- glendolene, etta and ann -- the two-bar foreman -- in sheets of ice -- queen of the cattle rustlers -- every cedar a symphony -- eb -- the evanescence","['women ranchers', 'ranch life', 'outlaws', 'frontier and pioneer life', 'ranchers', 'women']","['women outlaws', 'women ranchers', 'stagecoach robberies', ""haun's mill massacre, mo, 1838"", 'women pioneers']",f,"{'women ranchers': 2, 'ranch life': 22, 'outlaws': 11, 'frontier and pioneer life': 18, 'ranchers': 20, 'women': 413}"
scandinavians in chicago : the origins of white privilege in modern america,"""until recently, the study of american ethnic history focused almost entirely on groups who fought for legitimacy, operating under the premise that those with uncontested whiteness required no further study yet, just as it is vital to study the history of groups who fought to identify as white, so too is it essential to investigate the process by which those who achieved racial hegemony were able to do so scandinavians in chicago explores ideological, gendered concepts of nordic whiteness and scandinavian ethnicity employed by native-born americans in chicago during the late nineteenth and early twentieth centuries to construct societal hegemony the focus of this book advances a more comprehensive understanding of the scandinavian-american experience by examining the process by which nordics became the embodiment of whiteness and thus were granted racial privilege this study's intention is to help bridge the gap in our understandings of white racial identity by analyzing the history of those who benefitted most for a social constructed hierarchy of race in america as evidenced in the election cycle of 2016, america is a country staunchly divided by economic background, ideological positioning, political beliefs, and racial difference, as well as in our understandings of those differences and how we got to where we are today""-- provided by publisher","when scandinavians were swarthy: migration and the origins of ""scandinavian stock"" in chicago -- vikings and dumb blondes: the construction of american discourse on nordic and scandinavian whiteness -- the ""swedish maid"": ""strong"" nordic workers in an elite american world -- scandinavians behaving badly: vice, representation, and reform in early-twentieth-century chicago -- world war i, nativist rhetoric, and the ""white man par excellence"" -- the new nordic man of the 1920s -- conclusion: the contemporary importance of nordic whiteness","['scandinavian americans', 'scandinavian americans', 'whites']","['scandinavian americans', 'swedish americans', 'finnish americans', 'white supremacy movements', 'working class whites']",f,"{'scandinavian americans': 1, 'whites': 20}"
death on katahdin : stories of accidents and misadventures in baxter state park,"""this fascinating addition to the north woods canon looks at the variety of ways people have met their death on maine's highest and most remote mountain it's all here, from falls, exposure, and cardiac arrest to hunting accidents, lightning strikes, and even a suspicious death or two""-- provided by publisher","introduction : defying pamola -- the ten longest days : the search for the mott brothers -- looking for roy bradeen -- split seconds : lightning strikes -- the shortcut, the hurricane, and the search -- storm over fort mountain : the crash of a c-54 -- the murderous phantom of the allagash -- the 4,700-foot february bivouac -- the elderly man and his friend -- a sliding wall of snow -- over the knife edge -- obsessions of a peak bagger -- under water and rocks : bad luck and hubris in the wilderness -- epilogue : how to stay alive in baxter state park","['accidents', 'violent deaths']","['mountain life in literature', 'mountain life', 'mountaineering', 'appalachians (people)', ""haun's mill massacre, mo, 1838""]",f,"{'accidents': 72, 'violent deaths': 16}"
an archaeology of abundance : re-evaluating the marginality of california's islands,"this volume focuses on the archaeology and historical ecology of a series of islands located off the pacific coast of alta and baja california, from the channel islands to cedros island","responding to stress or coping with abundance? re-examining the marginality of the california islands for maritime hunter-gatherers / jon m erlandson, kristina m gill, and mikael fauvelle -- historical degradation and ecological recovery: evaluating the marginality of california island ecosystems / todd j braje, jon m erlandson, kristina m gill, torben c rick, linda bentz, and paul collins -- paleocoastal landscapes, marginality, and early human settlement of the california islands / amy e gusick and jon m erlandson -- where carbohydrates were key: reassessing the marginality of terrestrial plant resources on california's islands / kristina m gill, jon m erlandson, ken niessen, kristin hoppa, and dustin merrick -- the potential use of seaweeds and marine plants by native peoples of alta and baja california: implications for ""marginal"" island ecosystems / amira f ainis, jon m erlandson, kristina m gill, michael h graham, and ren¿ l vellanoweth -- mineral resources on the islands of alta and baja california: evaluating the marginality of islands through space and time / jon m erlandson, kristina m gill, jennifer e perry, ren¿ l vellanoweth, and andrew yatsko -- marginality, material conveyance and trade on the california islands / mikael fauvelle and jennifer e perry -- differences in human population density between the california islands and the coastal mainland / michael a glassow and john r johnson -- why translocate? evaluating the evidence and reasons for ancient human introductions of wildlife to california's islands / torben c rick, courtney a hofman, and leslie a reeder-myers -- archaeology, historical ecology, and marginality: global implications of the california islands for island settlement and sustainability / scott m fitzpatrick and jon m erlandson","['indians of north america', 'human ecology', 'excavations (archaeology)']","['environmental archaeology', 'overland journeys to the pacific', 'seafaring life', 'plant remains (archaeology)', 'natural history']",f,"{'indians of north america': 29, 'human ecology': 42, 'excavations (archaeology)': 23}"
the chicago river : a natural and unnatural history,"""a social and ecological account of the chicago river, beginning with its geological foundations and extending to the present, the book tells how a sluggish waterway emptying into lake michigan became central to the creation of chicago as a major transportation hub originally published by lake claremont press in 2000 and reprinted by siu press in 2016, this revised edition updates the story""--provided by publisher","chronology -- introduction -- part 1 prehistory through the eighteenth century -- location, location, location -- geological foundations: bedrock and ice -- the chicago river: branches and forks -- the natural chicago river: animal, vegetable, and mineral -- tribal land -- passages and treaties: on the path to a canal -- part 2 the nineteenth century -- the illinois and michigan canal -- redesigning the harbor -- early commerce and the river -- the north branch settlement -- the chicago river: clean stream to open sewer -- the i&m canal: shipping channel to open sewer -- toward the sanitary and ship canal: from 1880 to shovel day -- building the channel that saved chicago -- part 3 twentieth century -- reconnecting the city and the river -- the north shore channel and the north branch -- the ascendance of federal authority -- straightening the south branch -- transforming the skokie marsh -- mwrd, modern sewage treatment, and tarp -- citizens and their river -- part 4 early years of the twenty-first century -- mwrd and disinfection -- invasive carp: the case of the sanitary and ship canal -- the river runs through it: greening the watershed -- the evolution of a riverwalk -- retrospective -- appendixes -- a: organizations -- b: on the water -- fish species collected by mwrd in the chicago area waterway system since 1974","['natural history', 'sewerage']","['river life', 'waterways', 'canals', 'waterfronts', 'stream ecology']",f,"{'natural history': 10, 'sewerage': 26}"
"manhattan's little secrets : uncovering mysteries in brick and mortar, glass and stone","""discover new york history hidden in plain sight manhattan's little secrets is a tour of the city's tiny treasures, the small architectural and historical details that guidebooks usually ignore and passersby ordinarily overlook""-- provided by publisher",lower manhattan -- the lower east and west sides -- the villages' greenwich and east -- chelsea to the garment center -- union square to murray hill -- midtown west -- midtown east -- the upper west side and morningside heights -- the upper east side -- harlem and the heights,['historic buildings'],"['historic buildings', 'statue of liberty (new york, ny) in art', 'urban archaeology', 'statue of liberty (new york, ny)', 'historic districts']",f,{'historic buildings': 1}
guerrilla marketing : counterinsurgency and capitalism in colombia,"""this work looks into the colombian government's efforts to demobilize rebel farc fighters and transform them into the entrepreneurial subjects and consumer citizens anthropologist alexander fattal shows how the market has become one of the principal grounds on which counterinsurgency warfare is waged in colombia""--supplied by publisher","preface: ""before being a guerrilla, you are my child"" -- introduction: guerrilla marketing -- an archaeology of media spectacle, 1974-2008 -- operation christmas -- operation genuine -- the good life deferred and risks of remobilization -- conclusion: the colombian model -- epilogue: target intimacy","['propaganda', 'counterinsurgency', 'mass media and peace', 'mass media and war', 'insurgency']","['guerrillas', 'counterinsurgency', 'paramilitary forces', 'national characteristics, colombian', 'mass media and war']",f,"{'propaganda': 21, 'counterinsurgency': 2, 'mass media and peace': 20, 'mass media and war': 5, 'insurgency': 6}"
the slave master of trinidad : william hardin burnley and the nineteenth-century atlantic world / selwyn r cudjoe,"""william hardin burnley (1780-1850) was the largest slave owner in trinidad during the nineteenth century born in the united states to english parents, he settled on the island in 1802 and became one of its most influential citizens and a prominent agent of the british empire a central figure among elite and moneyed transnational slave owners, burnley moved easily through the atlantic world of the caribbean, the united states, great britain, and europe, and counted among his friends alexis de tocqueville, british politician joseph hume, and prime minister william gladstone in this first full-length biography of burnley, selwyn r cudjoe chronicles the life of trinidad's ""founding father"" and sketches the social and cultural milieu in which he lived reexamining the decades of transition from slavery to freedom through the lens of burnley's life, the slave master of trinidad demonstrates that the legacies of slavery persisted in the new post-emancipation society""-- provided by publisher",burnley at orange grove -- burnley's emergence -- burnley's schooling -- burnley's entrance to trinidad -- the coming of ralph woodford -- opposition to emancipation from tacarigua -- toward planter control of the colony -- life on the plantation -- burnley's ascendancy -- declaration of independence -- brighter horizons -- monstrous unnatural results -- opinions on slavery and emancipation -- the politics of compensation -- the new society -- preparing for emancipation -- burnley's views on apprenticeship -- apprenticeship : making it work for him -- the virtues of land possession -- an artful enemy -- changing fortunes -- burnley's immigration initiatives -- the road to prosperity -- burnley's changing racial rhetoric -- a continuing quest for labor -- visiting family in virginia -- burnley and the question of free labor -- the evil of squatting -- policing the negroes -- waging war against africans -- domestic matters -- land occupation -- the new order of things -- the great railway debate -- toward modernity -- the agony of despair -- burnley's callousness -- the voice of the people -- burnley's declining significance -- living like a lord -- the laborers' rebellion -- burnley confronted -- revolutionary ideas -- a new consciousness -- the island of babel -- fading glory -- cessation -- resurgam,"['slaveholders', 'slavery']","['abolitionists', 'slave insurrections', 'caribbean literature (english)', 'plantation owners', 'fugitive slaves']",f,"{'slaveholders': 14, 'slavery': 8}"
the american west and the world,"""the american west and the world provides a synthetic introduction to the transnational history of the american west drawing from the insights of recent scholarship, janne lahti recenters the history of the us west in the global contexts of empires and settler colonialism, discussing exploration, expansion, migration,violence, intimacies, and ideas lahti discusses both established subfields of western scholarship, such as borderlands studies and transnational histories of empire, as well as relatively unexplored connections between the west and geographically nonadjacent spaces lucid and incisive, the american west and the world firmly situates the historical west in its proper global context""-- provided by publisher",shared worlds -- settler revolutions -- violence -- intimacies of empires -- imperial eyes,['borderlands'],"['frontier and pioneer life', 'frontier and pioneer life in literature', 'manifest destiny', 'imperialism', 'postcolonialism']",f,{'borderlands': 367}
comparative racial politics in latin america,"""latin america has a rich and complex social history marked by slavery, colonialism, dictatorships, rebellions, social movements and revolutions comparative racial politics in latin america explores the dynamic interplay between racial politics and hegemonic power in the region it investigates the fluid intersection of social power and racial politics and their impact on the region's histories, politics, identities and cultures organized thematically with in-depth country case studies and a historical overview of afro-latin politics, the volume provides a range of perspectives on black politics and cutting-edge analyses of afro-descendant peoples in the region regional coverage includes argentina, brazil, colombia, cuba, the dominican republic, ecuador, haiti and more topics discussed include afro-civil society; anti-discrimination criminal law; legal sanctions; racial identity; racial inequality and labor markets; recent black electoral participation; black feminism thought and praxis; comparative afro-women social movements; the intersection of gender, race and class, immigration and migration; citizenship and the struggle for human rights recognized experts in different disciplinary fields address the depth and complexity of these issues comparative racial politics in latin america contributes to, and builds on the study of black politics in latin america""-- provided by publisher","beyond representation : rethinking rights, alliances and migrations: three historical themes in afro-latin american political engagement / darién j davis -- recognition, reparations, and political autonomy of black and native communities in the americas / bernd reiter -- pan-africanism and latin america / elisa larkin nascimento -- black activism and the state in cuba / danielle pilar clealand -- correcting intellectual malpractice : haiti and latin america / jean-germain gros -- black feminist formations in the dominican republic since la sentencia / april j mayes -- afro-ecuadorian politics / carlos de la torre and jhon antón sánchez -- en la sucursal del cielo (in the branch of paradise) : geographies of privilege and black social suffering in cali, colombia / jaime amparo alves and aurora vergara-figueroa -- the impossible black argentine political subject / judith m anderson -- current representations of 'black' citizens : contentious visibility within the multicultural nation / laura de la rosa solano -- the contours and contexts of afro-latin american women's activism / kia lilly caldwell -- race and the law in latin america / tanya katerí herná́ndez -- the labyrinth of ethnic-racial inequality : a picture of latin america according to the recent census rounds / marcelo paixão and irene rossetto -- the millennium/sustainable development goals and afro-descendants in the americas : an (un)intended trap / paula lezama","['blacks', 'race', 'racism', 'race discrimination']","['national characteristics, latin american', 'african american radicals', 'african american political activists', 'african american feminists', 'african american women political activists']",f,"{'blacks': 39, 'race': 72, 'racism': 126, 'race discrimination': 92}"
the smugglers' world : illicit trade and atlantic communities in eighteenth-century venezuela,"""the smugglers' world examines a critical part of atlantic trade for a neglected corner of the spanish empire testimonies of smugglers, buyers, and royal officials found in venezuelan prize court records reveal a colony enmeshed in covert commerce forsaken by the spanish fleet system, venezuelan colonists struggled to obtain european foods and goods they found a solution in exchanging cacao, a coveted luxury, for the necessities of life provided by contrabandists from the dutch, english, and french caribbean""-- provided by publisher","old habits : commercial neglect and peripheral innovation in early venezuela -- socialized into smuggling : the consumer culture of the black market -- new cures : the caracas company, the crown, and commercial control -- networking statelessness in a bordered world : foreign smugglers -- the societal ties of smuggling : venezuelan merchants -- ""men of good who will harm no one"" : venezuelan officials -- contrabandists or cargo? : people of color, smuggling, and the illicit slave trade -- the political power of covert commerce : the rebellion of juan francisco de león, 1749-1751","['smuggling', 'smuggling', 'smuggling']","['slave trade', 'privateering', 'caribbean literature (english)', 'anglo-spanish war, 1739-1748', 'san agustín culture (colombia)']",f,{'smuggling': 6}
"from matriarch to mayor : eliza kempner to lyda ann thomas, four generations of galveston's kempner women make their mark","""author elise h stephens provides the individual stories of four generations of kempner women whose strength and commitment transformed their community as their men transformed galveston, built the imperial sugar company and created harris and eliza kempner fund to support the family's commitment to philanthropy and sense of responsibility to society""-- provided by publisher","the progenitors : harris & eliza seinsheimer kempner -- eliza seinsheimer kempner : queen mother, matron, & matriarch called granny -- eliza's daughters -- ike's wife : hennie blum kempner -- hennie & ike's daughters sisters : cecile, lyda, & nonie -- dan's wife jeane bertig kempner & their daughter, mary jean -- ""don't fence me in"" : the notable careers of jeane & mary jean -- world war ii : the kempner women earn their stripes -- the times they are a-changin' -- harris l kempner's wife ruth alma levy -- mirroring history : mayor lyda ann thomas -- completing the circle",['women'],"[""plantation owners' spouses"", 'women philanthropists', 'women pioneers', 'mansfield plantation (sc)', ""pioneers' spouses""]",f,{'women': 287}
"middle georgia and the approach of modernity : essays on race, culture and daily life, 1885/1945","""this collection of new essays describes the lives of the common people of the day a grisly mass murder underscored issues of race, class and poverty african americans struggled for self-betterment against the rise of jim crow women striving to overcome gender barriers found a hero in a pioneering georgian female pilot""-- provided by publisher","the woolfolk murders, 1887: adjusting one race myth / chrissy lutz -- otis o'neal, the ham and egg show and georgia's african american farmers: the first two decades (1915/1935) / dawn j herd-clark and kyle harris -- pestilence in the mid state: the influenza pandemic of 1918/1919 in middle georgia / fred r van hartesveldt -- ""georgia on my mind"": jean toomer's portrait of middle georgia women in cane / washella turner simmons -- packing peppers at pomona: the pimiento pepper industry in middle georgia, 1911/1955 / helen l brackett -- hundred dozen eggs: margaret toomer and the ham and egg show / dawn j herd-clark and kymara d sneed -- becoming a middle georgia writer: rethinking the influence of carson mccullers and erskine caldwell -- on flannery o'connor / marshall bruce gentry -- flying high in griffin: charlotte frye takes to the skies / helen l brackett -- pine mountain valley: a new deal experiment in community building / kathryn w kemp -- with us, not for us: a history of library services to african americans in macon, georgia, 1881/1970 / shaundra walker","['african americans', 'women', 'women']","['plantation life', 'reconstruction (us history, 1865-1877)', 'plantation owners', 'appalachians (people)', 'african american pioneers']",f,"{'african americans': 73, 'women': 741}"
the taming of new york's washington square : a wild civility,"""with rich and detailed observations as well as in-depth interviews, goode demonstrates how onlookers, bystanders, and witnesses--both denizens and your average casual park visitor--provide an effective system of social control, keeping more serious wrongdoing in check goode also profiles the parks visitors, showing us that the park is a major draw to residents and tourists alike visitors come from all over; only a quarter of the park's visitors live in the neighborhood (the village and soho), one out of ten are tourists, and one out of six are from upper manhattan or the bronx goode looks at the patterns of who visits the park, when they come, and, once in the park, where they go regardless of where they live, goode argues, all of the park's visitors help keep the park safe and lively""--provided by publisher",the people in the square -- public space -- defining deviance -- social control -- race -- sex and gender in public -- the heterotopia,"['city and town life', 'social control', 'deviant behavior']","['urban parks', 'public spaces', 'parks', 'civil rights demonstrations', 'streets']",f,"{'city and town life': 12, 'social control': 86, 'deviant behavior': 132}"
"pursuit of a dream : james jordan, his life and his legacy","""the story of iowa pioneer james cunningham jordan, who was important in the development of the state and the area of des moines among many things jordan was a family man, religious leader, stockman, abolitionist, politician, and railroad promoter story includes his ancestry in america and his many descendants""-- provided by publisher","the jordan and cunningham ancestry -- coming into the valley -- the french and indian war -- peace in south branch valley -- after the revolutionary war -- family : different directions -- the beginning of the end of slavery -- the war of 1812 -- james jordan's childhood -- the second great awakening -- a visit to cunningham plantation -- slavery in the virginia highlands -- the jordan family decides to leave western virginia -- a new life in michigan -- platte county, missouri -- ""discovering"" iowa -- staking a claim in iowa -- a cabin in the woods -- making the farm -- making friends in town -- building a community -- james jordan, methodist -- uncle jimmy's new house -- ""honorable"" james c jordan -- ""and her loss was keenly felt"" -- uncle jimmy meets a yankee -- the capital comes to des moines -- further changes in the iowa constitution -- james jordan, republican -- the underground railroad -- the civil war years -- supporting the war effort -- the coming of the railroad -- uncle jimmy, ""good old boy"" -- james jordan, cattle baron -- the farmhouse becomes a mansion -- the jordan cemetery -- the victorian lifestyle -- a beloved son-in-law -- the junction in the valley -- the later years -- valley junction, iowa -- home sweet home -- the jordan fortune -- james cunningham jordan's impressive legacy","['legislators', 'frontier and pioneer life']","['african american pioneers', 'johnson county war, 1892', 'reconstruction (us history, 1865-1877)', 'african american loyalists', ""pioneers' spouses""]",f,"{'legislators': 378, 'frontier and pioneer life': 6}"
"preserving german texan identity : reminiscences of william a trenckmann, 1859-1935","""in preserving german texan identity, historians walter l buenger and walter d kamphoefner present a revised and annotated translation of those memoirs as a revealing window into the lives of german texans in the late nineteenth and early twentieth centuries""--provided by publisher",erlebtes und beobachtetes (experiences and observations) -- millheim and its school -- childhood and youth -- more about a&m -- more about the academy; teacher in shelby -- schoolmaster again -- the principal becomes an editor -- about the wochenblatt in bellville -- state politics -- war and politics -- the move to austin -- world war -- aftermath of the war and conclusion -- appendixes: christmas in troubled times -- 1907 long horn -- suggested readings,"['german american teachers', 'teachers', 'german american journalists', 'journalists', 'german american publishers', 'publishers', 'german american legislators', 'legislators']","['regulator-moderator war, tex, 1839-1844', 'german americans', 'reconstruction (us history, 1865-1877)', 'german-americans', 'german american legislators']",f,"{'german american teachers': 7, 'teachers': 560, 'german american journalists': 26, 'journalists': 821, 'german american publishers': 27, 'publishers': 1043, 'german american legislators': 5, 'legislators': 459}"
"the saints of progress : a history of coffee, migration, and costa rican national identity","""this work narrates the development of a historically remote--although internationally celebrated--coffee-growing region from the early 19th century through to the first decade of the 21st century it considers the nation-building process from the margins to question traditional scholarly works that have reproduced, rather than deconstructed, costa rica's exceptionalist national mythologies that imagine this isthmian republic as central america's 'white,' democratic, nonviolent, and egalitarian republic the book recognizes that even though costa rica's exceptionalist rendition draws on some undeniable realities, it thoughtfully considers the origins, applicability, and longevity of the different elements of this exceptionalist master narrative in particular, it suggests the mythology emerged during the cold war, as revolution, civil war, military dictatorship, and state violence plagued much of central america in this same period, costa rica not only retained a relatively stable democratic system, but policymakers eliminated the standing army in 1948 this widely embraced and celebrated historical narrative, however, distorts as much as it illuminates the experience of contemporary and historical actors""-- provided by publisher","introduction: tarraz: a place, a coffee, and a people -- tarraz's founding and settlement -- coffee, downward mobility, and political power in tarraz -- maintaining the order: gender, class, state authority, and violence -- revolt in tarraz -- the civil war and its consequences -- migration and shifting class, racial, and national identities -- national belonging and exclusion beyond costa rica's borders -- conclusion: costa rica's cold war exceptionalism",['coffee industry'],"['san agustín culture (colombia)', 'national characteristics, colombian', 'national characteristics, latin american', 'national characteristics, dominican', 'national characteristics, ecuadorian']",f,{'coffee industry': 14}
how to die down east : 50 ways (from silly to serious) to kick the bucket in maine,"""maine is certainly an exciting place, with a plethora of outdoor activities to pursue it's also generally a safe place and most of those activities can be done by those with little to no experience don't let that lull you into a false sense of security however, there are numerous ways to perish in maine's outdoors now, renowned wilderness medicine expert and storyteller buck tilton casts his glance on these dangers tongue planted firmly in cheek, tilton takes a humorous look at just how you might die in maine, and what he finds runs the gamut from downright deadly to uncomfortable, but unlikely to kill, to just plain silly some of nature's methods are distinctly possible without proper precautions, from rogue waves to rip currents to great white sharks others amount to simply wishing you were dead, like stepping on a sea urchin and others cross the boundary into the nonsensical, such as being singled out by sasquatch broken into sections depending on severity and likeliness of actually dying, all the entries are told with a storyteller's ear for humor and whimsy many are illustrated in full color by maine cartoonist mike lynch""-- provided by publisher","battered by black bear -- butchered by a blade -- capped by carbon monoxide -- fractured by a fall -- fooled by frozen water -- gobbled by great white shark -- gone by gun -- hardboiled by heatstroke -- hindered by hypothermia -- jinxed by jimsonweed -- lit up by lightning -- lambasted by logging truck -- misled by mushroom -- ravaged by rabies -- roughed up by rip current -- washed out by rogue wave -- toppled by treefall -- whipped by whirlpool -- withered by wildfire -- brutalized by beaver -- bombarded by bee -- beaten by black fly -- bamboozled by browntail caterpillar -- chewed by coyote -- dinged up by deer -- dive-bombed by deer fly -- hijacked by hogweed -- latched onto by leech -- licked by lyme disease -- messed up by moose -- murdered by mosquito -- obliterated by owl -- put away by poison ivy -- prickled by porcupine -- ransacked by raccoon -- rubbed out by red tide -- savaged by seal -- stuck by sea urchin -- snipped by snapping turtle -- wounded by wasp -- wilted by west nile -- wasted by wolf -- if you don't believe it, can it still kill you? -- abducted by allagash aliens -- freighted off to fairy land -- grabbed by the ghost of black's woods road -- partaken of by pamola -- pounded by pocomoonshine lake monster -- snatched by sasquatch -- squelched by sea serpent -- waylaid by wendigo",['outdoor medical emergencies'],"['outdoor medical emergencies', 'outdoor life', 'coal mine accidents', 'mountain life', 'mountaineering']",f,{'outdoor medical emergencies': 1}
paisanos : the irish and the liberation of latin america,"""in the early nineteenth century, thousands of volunteers left ireland behind to join the fight for south american independence lured by the promise of adventure, fortune, and the opportunity to take a stand against colonialism, they braved the treacherous atlantic crossing to join the ranks of the liberator, simón bolívar, and became instrumental in helping oust the spanish from colombia, panama, venezuela, ecuador, peru, and bolivia today, the names of streets, towns, schools, and football teams on the continent bear witness to their influence but it was not just during wars of independence that the irish helped transform spanish america irish soldiers, engineers, and politicians, who had fled ireland to escape religious and political persecution in their homeland, were responsible for changing the face of the spanish colonies in the americas during the eighteenth century they included a chief minister of spain, richard wall; a chief inspector of the spanish army, alexander o'reilly; and the viceroy of peru, ambrose o'higgins whether telling the stories of armed revolutionaries like bernardo o'higgins and james rooke or retracing the steps of trailblazing women like eliza lynch and camila o'gorman, paisanos revisits a forgotten chapter of irish history and, in so doing, reanimates the hopes, ambitions, ideals, and romanticism that helped fashion the new world and sowed the seeds of ireland's revolutions to follow""--provided by publisher","geese -- remaking the new world -- a new model army -- the king of peru -- spain under siege -- the propagandist priest -- merchants, sailors, soldiers, spies -- revolution -- the battle for the river plate -- general o'higgins -- bolívar's irish volunteers -- the hibernian regiment and the irish legion -- death in the andes -- the san patricios -- the kingdom of god -- home -- after the revolution -- the 'new erin' -- making history -- the 'spiritual empire'","['irish', 'irish', 'irish', 'irish', 'revolutionaries']","['spanish american literature', 'paraguayan war, 1865-1870', 'anglo-spanish war, 1739-1748', 'chaco war, 1932-1935', 'mexican war, 1846-1848']",f,"{'irish': 72, 'revolutionaries': 22}"
"the occupation of havana : war, trade, and slavery in the atlantic world",""" a nuanced and poignantly human account of the british capture and spanish recovery of this coveted caribbean city the book explores both the interconnected histories of the british and spanish empires and the crucial role played by free people of color and the enslaved in the creation and defense of havana tragically, these men and women would watch their promise of freedom and greater rights vanish in the face of massive slave importation and increased sugar production upon cuba's return to spanish rule by linking imperial negotiations with events in cuba and their consequences, elena schneider sheds new light on the relationship between slavery and empire at the dawn of the age of revolutions""-- provided by publisher","the view from havana -- imagining the conquest: a deep history of british plots against havana -- havana at the crossroads: war, trade, and slavery, circa 1700-1762 -- a city under siege: the battle for havana -- ""la dominación inglesa"": eleven months of british rule -- spanish reoccupation: new beginnings after havana's return -- consequences: memories of the siege on an island transformed -- a history that haunts","['blacks', 'anglo-spanish war, 1739-1748', 'slave trade']","['caribbean literature (english)', 'anglo-spanish war, 1739-1748', 'slave insurrections', 'spanish american literature', 'chaco war, 1932-1935']",f,"{'blacks': 392, 'anglo-spanish war, 1739-1748': 2, 'slave trade': 7}"
wheat songs : a greek-american journey,"""'wheat songs' is a memoir of two interconnected greek-american odysseys--an actual physical journey for the grandfather, pericles rizopoulos, and a philosophical quest by the author, perry giuseppe rizopoulos when the grandfather, pericles rizopoulos, a proud old man, tells his fascinating, tragic and true stories of the nazi occupation of greece during world war ii and the following greek civil war, to his 20-something grandson, perry giuseppe rizopoulos, perry's philosophical reflections on his grandfather's stories along with his own memories of growing up in his extended greek/italian/american family in the bronx combine to create an enduring story about the strength created by a strong, tightly-knit family and the powerful values passed down from generation to generation""-- provided by publisher",difficult choices -- we're not made of ashes -- a terrible furnace -- no sack full of sugar -- god and the evil eye -- none shall sleep -- dancing in the dark -- a faint flash of red -- a tempestuous history -- the irrational universe -- epilogue : a bright white light,"['greek americans', 'italian americans']","[""soldiers' writings, american"", 'greek americans', 'american literature', 'frontier and pioneer life in literature', 'american essays']",f,"{'greek americans': 2, 'italian americans': 167}"
archaeology at the site of the museum of the american revolution : a tale of two taverns and the growth of philadelphia,"""this book tells the story of an unusually rich archaeological dig on the site of what is now the museum of the american revolution in philadelphia, pennsylvania the dig yielded artifacts from three centuries of philadelphia history, including the remains of two colonial-era taverns and a proto-skyscraper""-- provided by publisher","urban archaeology and the museum of the american revolution site -- early residents and what they left behind -- arguing the revolution-a chestnut street tavern in the 1760s -- mrs humphreys's unlicensed tavern on carter's alley, 1776-1783 -- dr jayne's ""sky scraper"" and the transformation of the neighborhood -- evidence of industry-printing and manufacturing buttons -- people from philadelphia's past and the making of a museum","['excavations (archaeology)', 'historic sites', 'urban archaeology', 'archaeology and history']","['urban archaeology', 'historic preservation', 'historic districts', 'historic industrial sites', 'historic buildings']",f,"{'excavations (archaeology)': 7, 'historic sites': 10, 'urban archaeology': 1, 'archaeology and history': 11}"
the school of salamanca in the affairs of the indies : barbarism and the political order,"""the school of salamanca in the affairs of the indies explores the significance of the school of salamanca, such as vitoria and soto, and related thinkers, such as las casas and sepúlveda, in the formation of the early modern political order situating the school of salamanca in the mainstream history of european political thought, the school of salamanca in the affairs of the indies is ideal for academics and postgraduate students of intellectual history and of spanish colonial expansion""-- provided by publisher","the early-modern understanding of political order and the school of salamanca -- reason and prudence: the nature of the indians -- power, commonwealth, and the law of nations: the legitimacy of the spanish dominion over the indies -- conditions of just war: the conquest of the indies -- significance and problems of the salamancan understanding of political order","['indians, treatment of', 'imperialism', 'salamanca school (catholic theology)']","['salamanca school (catholic theology)', 'anglo-spanish war, 1739-1748', 'inca philosophy', 'spanish american literature', 'national characteristics, latin american']",f,"{'indians, treatment of': 88, 'imperialism': 17, 'salamanca school (catholic theology)': 1}"
