title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
"the exhibitionist : living museums, loving museums","""this is a book about museums over the last half century it is about my work in these institutions, as 'the exhibitionist' of the title, but also my experiences as a director and a student, as an archaeologist and a techie, as a curator and a collector it roughly follows my career on its zigzagging course from new york to israel and back again along the way it also recounts the efforts of my able colleagues, from the deep ranks of the metropolitan museum of art to the mayor of jerusalem, from university scholars to jacqueline kennedy onassis""--introduction",the educator -- the archaeologist -- the curator -- the planner -- the director -- the defendant -- the exhibitionist -- the photographer -- the filmmaker -- the conceptualist,"['museum curators', 'museums']","['communication in museums', 'museums and community', 'museum exhibits', 'museum techniques', 'museum curators']",a,"{'museum curators': 5, 'museums': 6}"
"back to school : 1,001 facts you learned in high school","""in this book, you'll get a quick and comprehensive refresher course in all the basic fields of knowledge you studied in high school''-- back cover",english -- science -- geography -- history -- phys ed -- mathematics -- philosophy -- foreign language -- art -- social science -- final exam,"['education', 'encyclopedias and dictionaries']","['humanities', 'education', 'natural history', 'knowledge, sociology of', 'education, higher']",a,"{'education': 2, 'encyclopedias and dictionaries': 36}"
unsolved mysteries : bizarre events that have puzzled the greatest minds,"a collection of classic mysteries from around the world including those that are enigmatic, ancient riddles or oddities in the skies",mysterious places -- unsolved events -- strange sightings -- cryptic artifacts,"['curiosities and wonders', 'science']","['curiosities and wonders', 'unidentified flying objects', 'mystery', 'apparitions', 'ghosts']",a,"{'curiosities and wonders': 1, 'science': 23}"
the unburnt egg : more stories of a museum curator,"natural history museums contain many thousands of zoological specimens and each has a tale to tell an often involving extraordinary people, daring explorations, unquenchable scientific curiosity, and strange coincidences this perfectly presented book, with its engaging pictures, is rich in stories and unveils many secrets read about: the fate of a tortoise given as a gift by captain cook - the epic international voyage of the biggest known moa egg - the admiration induced by an ape from the jungles of borneo - the barn owl of mysterious origins - the unfortunate fate of an angry young elephant - the quest to discover how a new zealand heron turned up in a florence museum - the strange arrival of an australian banjo frog - and many other mind-boggling mysteries","introduction -- a hapaless king penguin -- secrets of the shining cuckoo -- the unburnt egg -- the man who imagined the moa -- flight of the long-tailed cuckoo -- booby eggs and a solar eclipse -- song of the huia -- seals in sand dunes -- ship rats of big south cape island -- charles mccann's giant flying frogs -- seeking pacific skinks -- rarotonga revisited -- baden powell's sea-slug paintings -- fur, feathers and frogs legs -- further reflections","['museums', 'natural history museum curators', 'natural history museums', 'zoological specimens', 'natural history']","['zoological specimens', 'natural history', 'natural history museums', 'curiosities and wonders', 'natural history museum curators']",a,"{'museums': 10, 'natural history museum curators': 5, 'natural history museums': 3, 'zoological specimens': 1, 'natural history': 2}"
"best & buzzworthy 2017 : world records, trending topics, and viral moments","a reference guide includes records in the realms of popular culture, sports, science, nature, and technology, and includes a section of united states records",music makers -- screen and stage -- on the move -- super structures -- high tech -- amazing animals -- incredible earth -- state stats -- sports stars,"['curiosities and wonders', 'world records', 'illustrated books']","['world records', 'popular music', 'celebrities', 'popular culture', 'music']",a,"{'curiosities and wonders': 6, 'world records': 1, 'illustrated books': 146}"
"no wayway! : stinky, sticky, sneaky stuff","shares smelly, sticky, and sneaky facts about animals, plants, war, and food",that stinks! -- animal odors and plant p-us -- stick around! -- sticky animals! -- yummy stickiness -- i spy something sneaky -- war issneaky! -- sneaky plants and animals,"['curiosities and wonders', 'odors', 'spies', 'animals']","['odors', 'plants', 'spies', 'animals', 'ghosts']",a,"{'curiosities and wonders': 10, 'odors': 1, 'spies': 3, 'animals': 4}"
the digital humanities and the digital modern,"this book provides new critical and methodological approaches to digital humanities, intended to guide technical development as well as critical analysis informed by the history of technology and culture and new perspectives on modernity, smithies grounds his claims in the engineered nature of computing devices and their complex entanglement with our communities, our scholarly traditions, and our sense of self the distorting mentalité of the digital modern informs our attitudes to computers and computationally intensive research, leading scholars to reject articulations of meaning that admit the interdependence of humans and the complex socio-technological systems we are embedded in by framing digital humanities with the digital modern, researchers can rebuild our relationship to technical development, and seek perspectives that unite practical and critical activity this requires close attention to the cyber-infrastructures that inform our research, the software-intensive methods that are producing new knowledge, and the ethical issues implicit in the production of digital humanities tools and methods the book will be of interest to anyone interested in the intersection of technology with humanities research, and the future of digital humanities -- from publisher's website","1 the challenge of the digital humanities -- 2 the digital modern -- 3 computation and the discourse of crisis -- 4 artigicial intelligence, digital humanities, and the automation of labour -- 5 towards a systems analysis of the humanities -- 6 software intensive humanities -- 7 the ethics of production -- 8 the culture of the (digital) humanities",['digital humanities'],"['digital humanities', 'science and the humanities', 'humanities', 'women in the humanities', 'curatorship']",a,{'digital humanities': 1}
snapshots of museum experience : understanding child visitors through photography,"""children are one of the major audiences for museums, but their visits are often seen solely from the point of view of museum learning in snapshots of museum experience, will buckingham draws upon elee kirk's research amongst child visitors to the oxford university museum of natural history, to take a different approach using a method of photo-elicitation with four- and five-year-old child visitors to the museum, the book investigates children's experience of the museum, and in the process undermines many of our assumptions about the interests, needs and demands of child museum visitors drawing together the fields of museum studies and childhood studies, the book considers children as active creators of the museum visit it investigates the way that children navigate and take control of the physical and social spaces of the museum, finding their own idiosyncratic pathways through these spaces it also explores how elements of the museum 'light up', becoming salient to the child visitor finally, it investigates how children make sense through intellectually and imaginatively engaging with these elements of the museum visit snapshots of museum experiences gives a unique insight into the sheer diversity of children's museum experiences and discusses how museums might cater more successfully to the needs of their child visitors as such, it should be of great interest to academics, researchers and students in the fields of museum studies, visitor studies and childhood studies it should also be essential reading for museum educators and exhibition designers""-- provided by publisher",beyond learning -- researching children's experience -- taking snapshots of museum experiences -- navigating and negotiating -- lighting up -- making sense,['museums and children'],"['museums and children', ""children's museums"", 'museum visitors', 'museums and community', 'communication in museums']",a,{'museums and children': 1}
"a future in ruins : unesco, world heritage, and the dream of peace",""" best known for its world heritage program committed to ""the identification, protection and preservation of cultural and natural heritage around the world considered to be of outstanding value to humanity,"" the united nations educational, scientific and cultural organization (unesco) was founded in 1945 as an intergovernmental agency aimed at fostering peace, humanitarianism, and intercultural understanding its mission was inspired by leading european intellectuals such as henri bergson, marie curie, albert einstein, thomas mann, h g wells, and aldous and julian huxley often critiqued for its inherent eurocentrism, unesco and its world heritage program today remain embedded within modernist principles of ""progress"" and ""development"" and subscribe to the liberal principles of diplomacy and mutual tolerance however, its mission to prevent conflict, destruction, and intolerance, while noble and much needed, increasingly falls short, as recent battles over the world heritage sites of preah vihear, chersonesos, jerusalem, palmyra, aleppo, and sana'a, among others, have underlined a future in ruins is the story of unesco's efforts to save the world's heritage and, in doing so, forge an international community dedicated to peaceful co-existence and conservation it traces how archaeology and internationalism were united in western initiatives after the political upheavals of the first and second world wars this formed the backdrop for the emergent hopes of a better world that were to captivate the ""minds of men"" unesco's leaders were also confronted with challenges and conflicts about their own mission would the organization aspire to intellectual pursuits that contributed to the dream of peace or instead be relegated to an advisory and technical agency? an eye-opening and long overdue account of a celebrated yet poorly understood agency, a future in ruins calls on us all to understand how and why the past comes to matter in the present, who shapes it, and who wins or loses as a consequence ""-- provided by publisher ""a future in ruins is an eye-opening look at the united nations educational, scientific and cultural organization (unesco) focusing on early luminaries like hg wells, aldous, and julian huxley, with their dystopian fears for the future, through to the devastation of ancient sites like cuzco, abu simbel, the bamiyan valley, and palmyra, the book traces how, from 1945 to the present, cultural heritage has been a vital part of the elusive hope for a better world""-- provided by publisher",utopia -- internationalism -- technocracy -- conservation -- inscription -- conflict -- danger -- dystopia,"['unesco', 'unesco', 'cultural property', 'cultural property']","['unesco', 'antiquities', 'museums and community', 'international relations and culture', 'museum conservation methods']",a,"{'unesco': 1, 'cultural property': 8}"
the shape of data in the digital humanities : modeling texts and text-based resources,"""data and its technologies now play a large and growing role in humanities research and teaching this book addresses the needs of humanities scholars who seek deeper expertise in the area of data modeling and representation the authors, all experts in digital humanities, offer a clear explanation of key technical principles, a grounded discussion of case studies, and an exploration of important theoretical concerns the book opens with an orientation, giving the reader a history of data modeling in the humanities and a grounding in the technical concepts necessary to understand and engage with the second part of the book the second part of the book is a wide-ranging exploration of topics central for a deeper understanding of data modeling in digital humanities chapters cover data modeling standards and the role they play in shaping digital humanities practice, traditional forms of modeling in the humanities and how they have been transformed by digital approaches, ontologies which seek to anchor meaning in digital humanities resources, and how data models inhabit the other analytical tools used in digital humanities research it concludes with a glossary chapter that explains specific terms and concepts for data modeling in the digital humanities context this book is a unique and invaluable resource for teaching and practising data modeling in a digital humanities context""-- provided by publisher","data modeling in a digital humanities context / julia flanders, fotis jannidis -- a gentle introduction to data modeling / fotis jannidis, julia flanders -- how modeling standards evolve : the case of the tei / lou burnard -- how subjective is your model? / elena pierazzo -- modeling space in historical texts / ian gregory, chris donaldson, andrew hardie, paul rayson -- modeling time / benjamin schmidt -- visualizing information / isabel meirelles -- ontologies and data modeling / øyvind eide, christian-emil ore -- where semantics lies / stephen ramsay -- constraint / julia flanders, fotis jannidis, wendell piez -- complex data structures / andreas witt, piotr banski -- linguistic and computational modeling in language science / elke teich, peter fankhauser -- algorithmic modeling : or, modeling data we do not yet understand / ted underwood -- modeling the actual, simulating the possible / willard mccarty -- playing for keeps : the role of modeling in the humanities / cm sperberg-mcqueen -- keywords / julia flanders, fotis jannidis","['digital humanities', 'information storage and retrieval systems']","['digital humanities', 'science and the humanities', 'women in the humanities', 'humanities', 'curatorship']",a,"{'digital humanities': 1, 'information storage and retrieval systems': 41}"
learning from academic conferences,"""in learning from academic conferences, the editor combines research findings and practical advice aimed at ensuring organizers, attendees and administrators get the most from academic conferences contributors from the uk and canada have pooled their experience and research findings to produce a guide in three parts starting with a focus on participants, moving onto presenters and finally addressing organizers, the authors provide comprehensive advice conferences are expensive in terms of time and resources; this book will ensure that investment is put to best effect""--provided by publisher","contents -- introduction -- attending a conference -- before the conference -- during the conference -- after the conference -- presenting at a conference -- submitting a proposal -- preparing and presenting your session -- learning in public: providing a keynote -- organizing a conference -- engendering learning by engaging potential participants through conference focus and format -- ensuring learning through session formats and networking opportunities -- beyond the individual: planning for impact at the institutional -- regional and national level -- using social media to learn from conferences -- building on your learning as a conference designer and provider -- through evaluation, feedback and review","['congresses and conventions', 'congresses and conventions', 'education, higher']","['congresses and conventions', 'communication in learning and scholarship', 'learning and scholarship', 'fund raising', 'curatorship']",a,"{'congresses and conventions': 1, 'education, higher': 22}"
"massachusetts treasures : a guide to marvelous, must-see museums","""well known for its world-renowned art museums--from the clark art institute in williamstown to the museum of fine arts in boston--massachusetts is also home to numerous institutions with more eclectic collections and, oftentimes, lower profiles these include mansfield's national black doll museum of history and culture, watertown's plumbing museum, and granville's noble and cooley center for historic preservation in massachusetts treasures, chuck d'imperio explores more than forty museums scattered throughout the bay state, from cape cod to the berkshires many--but not all--might be considered ""offbeat,"" and each and every one is enchanting through personal visits and interviews with founders and directors, d'imperio offers an inside glimpse into some of the commonwealth's most unique museums, providing a valuable guide for road warriors and history buffs discovering massachusetts either for the first or the tenth time""-- provided by publisher","hammond castle museum (gloucester) -- the paper house (rockport) -- new england quilt museum (lowell) -- national streetcar museum at lowell (lowell) -- boott cotton mills museum (lowell) -- museum of bad art (somerville) -- the sports museum (boston) -- boston tea party ships and museum (boston) -- the museum of the national center of afro-american artists (boston) -- the waterworks museum (boston) -- larz anderson auto museum (brookline) -- the plumbing museum (watertown) -- spellman museum of stamps and postal history (weston) -- golden ball tavern museum (weston) -- the international museum of world war ii (natick) -- lizzie borden bed and breakfast/museum (fall river) -- battleship cove (fall river) -- national black doll museum of history and culture (mansfield) -- brockton fire museum (brockton) -- museum of antiquated technology (hanson) -- beer can museum (east taunton) -- dighton rock museum (berkley) -- coast guard heritage museum (barnstable) -- john f kennedy hyannis museum (hyannis) -- french cable station museum (orleans) -- mashpee wampanoag museum (mashpee) -- fisher museum at harvard forest (petersham) -- willard house and clock museum (north grafton) -- clara barton birthplace museum (north oxford) -- museum of russian icons (clinton) -- massachusetts state police museum and learning center (grafton) -- top fun aviation toy museum (fitchburg) -- flynt center of early new england life (deerfield) -- westhampton museum and blacksmith shop (westhampton) -- calvin coolidge presidential library and museum (northampton) -- noble and cooley center for historic preservation (granville) -- chester railway station museum (chester) -- the titanic museum (indian orchard) -- susan b anthony birthplace museum (adams) -- crane museum of papermaking (dalton) -- ventfort hall mansion and gilded age museum (lenox) -- animagic museum of animation, special effects and art (lee)",['museums'],"['historical museums', 'museums and community', 'museum exhibits', 'national museums', ""children's museums""]",a,{'museums': 6}
digital humanities and scholarly research trends in the asia-pacific,"""this book explores the digital humanities in asia-pacific it captures the latest digital humanities landscape in this region and addresses the challenges involved, including the need for new skill sets; new professionals in the libraries; maintaining digital humanities momentum in libraries and research communities; increasing international collaboration; and ongoing maintenance and promotion of developed digital projects""-- provided by publisher","the intersection of digital humanities and artistic augmented/virtual reality research in hong kong / eugenia kim -- a bibliographic analysis of scholarly publication in the emerging field of digital humanities in taiwan / kuang-hua chen, muh-chyun tang -- ""humanities content"" and its discontent : reshaping digital humanities in south korea / yongsoo kim -- a digital scholarship project on materialism among children and adolescents / kara chan, laying tam, annie lo -- a bibliographic analysis of scholarly publication in the emerging field of digital humanities in taiwan / kuang-hua chen -- tracing the development of digital humanities in australasia / paul arthur -- digital humanities and the study of british newspaper and periodical history in china / kang ye -- expanding scale and deepening engagement in digital humanities : from an overview of hong kong to institution-specific outcomes and future directions / shun-han rebekah wong","['digital humanities', 'humanities', 'humanities']","['digital humanities', 'science and the humanities', 'humanities', 'women in the humanities', 'scholarly electronic publishing']",a,"{'digital humanities': 1, 'humanities': 3}"
learning from museums,"""in the second edition of their 2000 book, john h falk and lynn d dierking offer an updated version of the contextual model of learning, as well as present the latest advances in museum research, theory, and practice in order to provide readers an inside view of how and why people learn from their museum experiences""-- provided by publisher",learning from museums : an introduction -- the personal dimensions of learning -- the sociocultural dimensions of learning -- the physical dimensions of learning -- the dimensions of time (and space) -- museums and the individual -- communities of learning -- museums as spaces and places for learning -- the contextual model of learning -- documenting learning from museums -- supporting learning in and from museums -- museums in a learning society -- the future of museum as institutions of learning,"['museums', 'museum visitors', 'museum exhibits', 'experiential learning', 'active learning', 'non-formal education']","['museums and community', 'communication in museums', 'museum visitors', 'museum exhibits', 'museum techniques']",a,"{'museums': 7, 'museum visitors': 3, 'museum exhibits': 4, 'experiential learning': 24, 'active learning': 105, 'non-formal education': 54}"
fun facts to engage students : questions to inspire thinking and learning,"""fun facts to engage students: questions to inspire thinking and learning includes hundreds of multiple-choice, true/false, fill-in-the-blank, and open-ended questions that provide an opportunity for readers to test their knowledge of myriad topics and learn along the way topics include history, science, arts, technology, and entertainment"" -- provided by publisher",categories -- science -- plants -- animals -- government -- history -- geography -- technology -- the human body -- entertainment -- potpourri -- answers -- science -- plants -- animals -- government -- history -- geography -- technology -- the human body -- entertainment -- potpourri,['questions and answers'],"['natural history', 'science', 'science and the humanities', 'curiosities and wonders', 'humanities']",a,{'questions and answers': 20}
strategic thinking and planning,"""this book and the accompanying templates will model the kind of thinking that is required not only to create a strategic plan that is tailored to each institution but also to stay focused on the strategic aspects of governance while implementing that plan""-- provided by publisher","introduction: a new approach to a familiar exercise -- phase 1: plan to plan -- phase 2: clarify mission, vision, and values -- phase 3: scan the environment -- phase 4: determine strategies -- phase 5: develop performance measures -- phase 6: develop operating plan and budgets -- phase 7: report and monitor -- resource guide for strategic thinking and planning","['museums', 'strategic planning']","['strategic planning', 'interdisciplinary approach in education', 'creative thinking', 'culture policy', 'education, humanistic']",a,"{'museums': 98, 'strategic planning': 1}"
collecting the past : british collectors and their collections from the 18th to the 20th centuries,"""today's libraries and museums are heavily indebted to the passions and obsessions of numerous individual collectors who devoted their lives to amassing collections of books, manuscripts, artworks, and other culturally significant objects collecting the past brings together the latest research on a wide range of significant british collectors from the eighteenth to the twentieth centuries, including hans sloane, sarah sophia banks, thomas phillipps, sydney cockerell, j p morgan jnr, alfred chester beatty and r e hart contributors to the volume examine the phenomenon of collecting in a variety of settings and across a range of different materials considering the aims and motives that led these collectors to assemble such remarkable collections, the book also examines the history of these collections after the collector's death particular attention is given to the often complicated relationship between collectors and the public institutions that subsequently came to house their collections situated within the framework of cultural collecting more generally, this book offers an authoritative series of essays on key collectors collecting the past should be most interesting to researchers, academics and postgraduate students engaged in the study of museum studies, book history, manuscript studies, museum history, library history and the history of collecting professionals in libraries, museums and galleries will also find the volume of great interest""-- provided by publisher","collecting the past : manuscript and book collecting in the nineteenth and twentieth centuries / toby burrows and cynthia johnston -- creating and keeping a national treasure : the changing uses of hans sloane's collection in the eighteenth century / alice marples -- sarah sophia banks : a ""truly interesting collection of visiting cards and co"" / arlene leis -- ""there never was such a collector since the world began"": a new look at sir thomas phillipps / toby burrows -- american collectors and the trade in medieval illuminated manuscripts in london, 1919-1939 : j p morgan junior, a chester beatty and bernard quaritch ltd / laura cleaver and danielle magnusson -- sydney cockerell : a bibliophile director-collector / stella panayotova -- spending a fortune : robert edward hart, bibliophile and numismatist, an industrialist collector in blackburn, lancashire / cynthia johnston -- ossified collections : the past encapsulated in british institutions today / karen attar",['collectors and collecting'],"['collectors and collecting', 'museum finance', 'communication in museums', 'museum conservation methods', 'museums and community']",a,{'collectors and collecting': 1}
intentional practice for museums : a guide for maximizing impact,"""intentional practice for museums: a guide for maximizing impact introduces the cycle of intentional practice--a practical approach to planning, evaluating, reflecting, and aligning your work""-- provided by publisher","toward a philosophy of intentionality -- origins of the cycle of intentional practice -- learning about the cycle of intentional practice -- intentional-practice principles -- intentional practice exercises -- case studies -- learning, the continuous journey","['museums', 'system theory']","['museum techniques', 'communication in museums', 'museums and community', 'museum conservation methods', 'museum exhibits']",a,"{'museums': 7, 'system theory': 132}"
the rise of the must-see exhibition : blockbusters in australian museums and galleries,"""blockbuster exhibitions are ubiquitous fixtures in the cultural calendars of major museums and galleries worldwide the rise of the must-see exhibition charts their ascent across a diverse array of museums and galleries the book positions these exhibits in the australian cultural context, demonstrating how policy developments and historical precedents have created a space for their current domination drawing on historical evidence, policy documents and contemporary debates, the book offers a complex analysis of the aims and motivations of blockbuster exhibitions its chronological approach reveals a genealogy of exhibits from the mid-nineteenth century onward to identify precursors to current practice this provides a foundation upon which to examine the unprecedented growth of blockbusters in the latter half of the twentieth century the examples discussed offer a unique opportunity to study how institutional growth, political support, individual champions and audience interest have influenced the development of large-scale temporary exhibitions the rise of the must-see exhibition considers blockbusters as an international phenomenon and as such is highly relevant to practitioners working across the cultural sector around the world the book will also appeal to academics and students engaged in the study of museums and galleries, arts management and curating, as well as those interested in the history of exhibitions and cultural policy""-- provided by publisher","international expositions : social, scientific and spectacular -- private interests : championing temporary exhibitions and setting the standards of taste -- in the national interest : the growing role of government support -- building capacity and professionalism : confident cultural leadership fortifies the blockbuster -- relinquishing the national : state support and competition -- global buy-in and blockbuster tropes -- scholarship and the exportation of australian exhibitions","['museums', 'museum exhibits']","['museum exhibits', 'museums and community', 'communication in museums', 'museums', 'art museums']",a,"{'museums': 4, 'museum exhibits': 1}"
critical digital humanities : the search for a methodology,"""can established humanities methods coexist with computational thinking? it is one of the major questions in humanities research today, as scholars increasingly adopt sophisticated data science for their work james e dobson explores the opportunities and complications faced by humanists in this new era though the study and interpretation of texts alongside sophisticated computational tools can serve scholarship, these methods cannot replace existing frameworks as dobson shows, ideas of scientific validity cannot easily nor should be adapted for humanities research because digital humanities, unlike science, lack a leading-edge horizon charting the frontiers of inquiry instead, the methods of digital humanities require a constant rereading at the same time, suspicious and critical readings of digital methodologies make it unwise for scholars to defer to computational methods humanists must examine the tools--including the assumptions that went into the codes and algorithms--and questions surrounding their own use of digital technology in research insightful and forward thinking, this book lays out a new path of humanistic inquiry that merges critical theory and computational science""-- provided by publisher","protocols, methods, and workflows: digital ways of reading -- can an algorithm be disturbed? machine learning, intrinsic criticism, and the digital humanities -- digital historicism and the historicity of digital texts -- the cultural significance of k-nn",['digital humanities'],"['digital humanities', 'science and the humanities', 'humanities', 'women in the humanities', 'humanists']",a,{'digital humanities': 1}
museum activism,"""only a decade ago, the notion that museums, galleries and heritage organisations might engage in activist practice, with explicit intent to act upon inequalities, injustices and environmental crises, was met with scepticism and often derision seeking to purposefully bring about social change was viewed by many within and beyond the museum community as inappropriately political and antithetical to fundamental professional values today, although the idea remains controversial, the way we think about the roles and responsibilities of museums as knowledge-based, social institutions is changing museums and activism examines the increasing significance of this activist trend in thinking and practice at this crucial time in the evolution of museum thinking and practice, this ground-breaking volume brings together more than fifty contributors working across six continents to explore, analyse and critically reflect upon the museum's relationship to activism including contributions from practitioners, artists, activists and researchers, this wide-ranging examination of new and divergent expressions of the inherent power of museums as forces for good, and as activists in civil society, aims to encourage further experimentation and enrich the debate in this nascent and uncertain field of museum practice museum activism elucidates the largely untapped potential for museums as key intellectual and civic resources to address inequalities, injustice and environmental challenges this makes the book essential reading for scholars and students of museum and heritage studies, gallery studies, arts and heritage management and politics it will be a source of inspiration to museum practitioners and museum leaders around the globe""-- provided by publisher","posterity has arrived: the necessary emergence of museum activism / robert r janes and richard sandell -- detoxing and decolonising museums / sara wajid and rachael minott -- growing an activist museum professional / elizabeth wood and sarah cole -- dividing issues and mission-driven activism: museum responses to migration policies and the refugee crisis / maria vlachou -- access as activism: bringing the museum to the people / catherine kudlick and edward m luby -- fossil fuel sponsorship and the contested museum: agency, accountability and arts activism / paula serafini and chris garrard -- the activist role of museum staff / victoria hollows -- from the ground up: grassroots social justice activism in american museums / laura-edythe s coleman and porchia moore -- spectacular defiance / julie mcnamara -- ""i'm gonna do something"": moving beyond talk in the museum / bernadette lynch -- feminism and the politics of friendship in the activist museum / viv golding -- memory exercises: activism, symbolic reparation, and non-repetition in colombia's national museum of memory / cristina lleras, michael andrés forero parra, lina díaz and jennifer carter -- auto agents: inclusive curatorship and its political potential / jade french -- museums as public forums for 21st century societies: a perspective from the national museums and monuments of zimbabwe / njabulo chipangura and happinos marufu -- museums in the climate emergency / steve lyons and kai bosworth -- activism, objects and dialogues: re-engaging african collections at the royal ontario museum / silvia forni, julie crooks and dominique fontaine -- museological activism and cultural citizenship: collecting the hong kong umbrella movement / selina ho and vivian ting -- museums in the age of intolerance / sharon heal -- activist practice through networks: a case study in museum connections / mercy mccann -- whose memories for which future? favela museums and the struggle for social justice in brazil / marcelo lages murta -- from vision to action: the journey towards activism at st fagans national museum of history / sioned hughes and elen phillips -- active museums: inside out / moya mcfadzean, liza dale-hallett, tatiana mauri and kimberley moulton -- quiet is the new loud? : on activism, museums and changing the world / åshild andrea brekke -- heritage and queer activism / sean curran -- the activist spectrum in united states museums / dina a bailey -- up against it: contending with power asymmetries in museum work / kevin coffee -- taking a position: challenging the anti-authorial turn in art curating / lynn wray -- memory activism and the holocaust memorial institutions of the 21st century / diana i popescu -- advocacy and activism: a framework for sustainability science in museums / sandra l rodegher and stacey vicario freeman -- narratives of transformation: stories of impact from activist museums / jennifer bergevin -- memorial museums at the intersection of politics, exhibition and trauma: the study of the red terror martyrs memorial museum / bridget conley -- ""i attack this work of art deliberately"": suffragette activism in the museum / nicola gauld -- museums, activism and social media (or, how twitter challenges and changes museum practice) / jennie carvill schellenbacher -- unprecedented times? shifting press perceptions on museums and activism / jenny kidd","['museums', 'museums', 'museums', 'museum exhibits', 'social justice', 'social influence']","['museums and community', 'museums and minorities', 'communication in museums', 'museums and children', 'museum exhibits']",a,"{'museums': 9, 'museum exhibits': 5, 'social justice': 41, 'social influence': 99}"
the humanities in the age of information and post-truth,the humanities in the age of information and post-truth is a collection of essays that mount a spirited and rigorous defense of the social function of the humanities in contemporary society--provided by publisher,"introduction: the humanities today / ignacio lopez-calvo -- for the humanities / k anthony appiah -- uberizing the university / david theo goldberg -- rationality, racism, and imagining social justice / david palumbo-liu -- rage and beauty : celebrating complexity, democracy, and the humanities / robert d newman -- what kind of humanities do we want or need in the twenty-first century? / david castillo and william egginton -- the humanities in the world : a field report / mariet westermann -- keywords : a refresher on humanism and praxis / doris sommer",['humanities'],"['science and the humanities', 'humanities', 'women in the humanities', 'digital humanities', 'intellectuals']",a,{'humanities': 2}
generous thinking : the university and the public good,"""this book offers a counterpoint to the critical thinking that characterizes much of the discourse in the humanities the author asks readers to rethink how we teach the humanities, addresses why we should, and argues strongly that we have lost touch with ""generous thinking,"" the author's term for the ability to create, empathize, and build rather than simply tear apart thinking creatively and cooperatively is a hallmark of humanistic thinking that can help to solve social problems and ease strife""-- provided by publisher",on generosity -- reading together -- working in public -- the university -- the path forward,"['humanities', 'education, higher']","['learning and scholarship', 'science and the humanities', 'humanities', 'women in the humanities', 'education, humanistic']",a,"{'humanities': 3, 'education, higher': 30}"
curatorial challenges : interdisciplinary perspectives on contemporary curating,"""curatorial challenges investigates the challenges faced by curators in contemporary society and explores which practices, ways of thinking, and types of knowledge production curating exhibitions could challenge bringing together international curators and researchers from the fields of art and cultural history, it provides new research and perspectives on the curatorial process and bridges the traditional gap between theoretical and academic museum studies and museum practices it should be of great interest to academics, researchers, and postgraduate students engaged in the study of curatorial practice, museum studies, the making of exhibitions, museum communication, and art history""-- provided by publisher","thinking and doing exhibitions / anne folke henningsen, anne gregersen, and malene vest hansen -- curatorship as bildungsroman: or, from hamlet to hjelmslev / donald preziosi -- curating the nude in istanbul: some curatorial challenges / ahu antmen -- curating the dead body between medicine and culture / karin tybjerg -- fashion curation unpacking a new discipline and practice / marie riegels melchior -- exhibition addresses: the production of publics in exhibitions on colonial history / mathias danbolt -- multi-sited curating as a critical mode of knowledge production / sabine dahl nielsen -- curating and research: an uneasy alliance / simon sheikh -- exhibitions as research, curator as distraction / peter bjerregaard -- curating a mild apocalypse: researching anthropocene ecologies through analytical figures / nathalia brichet and frida hastrup -- curating experimental entanglements / adam bencard, louise whiteley and caroline heje -- the forgotten and the forgettable: the making of the world goes pop and other stories / flavia frigeri -- looters, smugglers, and collectors: rethinking models of ownership research and how to mediate it through the form of the exhibition / tone hansen -- multiple modernisms: curating the postwar era for the present / kristian handberg -- contested paradise exhibiting images from the former danish west indies / mette kia krabbe meyer -- against the grain of neutralization: exhibiting the documentary as a curatorial production of subjective knowledge / susanne neubauer -- innovative, polemical, dogmatic: the case of soviet experimental museum, displays in 1930-1933 / masha chlenova","['museums', 'museum exhibits']","['curatorship', 'museum curators', 'communication in museums', 'museums and community', 'natural history museum curators']",a,"{'museums': 7, 'museum exhibits': 8}"
"diversity, equity, accessibility, and inclusion in museums","""in this edited volume, thought leaders in the museum field contemplate the field's struggles with diversity, equity, accessibility, and inclusion for the first time, these watershed essays, keynote addresses, and data are gathered in one resource, so we can learn from recent history and build on these leaders' work in the next decade""--provided by publisher","flies in the buttermilk: museums, diversity, and the will to change / lonnie bunch -- museums, racism, and the inclusiveness chasm / carlos tortolero -- 2015 american alliance of museums annual meeting keynote address / johnnetta betsch cole -- women's locker room talk: gender and leadership in museums / kaywin feldman -- twin threats: how ignorance and instrumentality create inequality and injustice / darren walker -- the leadership imperative: diversity, equity, accessibility, and inclusion as strategy / laura l lott -- history that promotes understanding in a diverse society / cinnamon catlin-legutko -- pipeline is a verb: field notes on the spelman college curatorial studies pilot program / andrea barnwell brownlee -- museums and ada at 25: progress and looking ahead / beth bienvenu -- catalyzing inclusion: steps towards sustainability in museums / natanya khashan -- it's time to stop and ask why? / lisa sasaki -- much has been taken, but all is not lost: the restorative promise of first-voice representation / eduardo díaz -- no longer hiding in plain sight / william underwood eiland -- the national museum of the american indian: whence the 'art object' / w richard west, jr -- disability and innovation: the universal benefits of inclusive design / haben girma -- maybe this time: a personal journey toward racial equity in museums / elaine gurian -- museum musings: then and now -- cecile shellman","['museums and minorities', 'museums', 'museum visitors', 'social integration']","['museums and minorities', 'museums and community', 'communication in museums', 'museum visitors', 'museums and children']",a,"{'museums and minorities': 1, 'museums': 9, 'museum visitors': 4, 'social integration': 52}"
