title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
after the dance : my life with marvin gaye,"a ""cautionary tale about the ecstasy and dangers of loving marvin gaye, a performer passionately pursued by all--and a searing memoir of drugs, sex, and old school r & b from the wife of [the] legendary soul icon""--amazoncom in the 1970s, marvin gaye was the soulful prince of motown with the seductive liquid voice; his chart-topping, socially conscious album what's going on made him a superstar primarily silent since marvin's tragic death in 1984, jan gaye gives a riveting cautionary tale about the ecstasy and dangers of loving him-- and a searing memoir of drugs, sex, and old school r & b she reveals what it's like to be in love with a creative genius who transformed popular culture and whose artistry continues to be celebrated today","distant lover -- sensitive people -- mushrooms in the desert -- come get to this -- 8850 cattaraugus -- in love with the night -- impatient for your love -- topanga -- ""jan"" -- mother, mother -- the beast -- the beauty -- raw soul -- blessings and burdens -- a deepening maze -- wanting -- return to the maze -- family love -- faith -- finally free -- hawaii is heaven/hawaii is hell -- mind games -- betrayal -- the dance -- war -- escalation -- the pipe -- reunited -- the commotion -- ""isn't it funny how things turn around?"" -- the beginning of the end -- the end -- the beginning","['singers', ""musicians' spouses"", 'soul musicians', 'african american singers']","['disco music', 'dance music', 'homosexuality and music', 'sex in music', 'psychoanalysis and music']",m,"{'singers': 314, ""musicians' spouses"": 54, 'soul musicians': 65, 'african american singers': 32}"
dylanologists : adventures in the land of bob,"an analysis of bob dylan fandom that shares insights into the music artist's influential role in american culture, contrasting the activities of particularly devout fans against dylan's intensely private nature","pilgrims -- hostilities -- those who search -- women and god -- ""he casts a spell"" -- down the rabbit hole -- ""it's worthless"" -- on the rail -- postscript: mirrors",['fans (persons)'],"['spirituality in music', 'popular music fans', 'americana (music)', 'rock music fans', 'deadheads (music fans)']",m,{'fans (persons)': 119}
organ historical society philadelphia 2016 : diamond jubilee commemorative anthology,"a study of the organ culture of philadelphia extending over the last 250 years, with an emphasis on local organbuilders, organbuilding, organplaying, and organs in churches and public buildings in the philadelphia area--publisher","church music and the manner of its performance / robert rutherford drummond -- henry knauff and mid-nineteenth-century organ reform in america / stephen l pinel -- john cb standbridge : a giant in the shadows / barbara owen -- the organ / henry k oliver -- contrasts in grandeur : philadelphia's great synagogue organs of the reconstruction and the gilded age / sebastian m glück -- catholic choirs and choir music in philadelphia / michael h cross -- guilmant in philadelphia / agnes armstrong -- philadelphia organbuilders, 1880-1930 : romancing the romantic period / paul r marchesano -- william boone fleming : an unknown american organ builder / edward w flint -- are organ concerts a success in a department store? / irvin j morgan -- the thrill of playing the world's largest organ / alexander russell -- two philadelphia aeolian organs / james lewis -- tindley temple and it's möller organ : an improbable history / bynum petty -- emerson richards : commander-in-chief of the american revolution in organbuilding / david fuller -- playing atalntic city proves a rare experience / rollo maitland -- early philadelphia organ recordings / rollin smith -- appendix a organ for convention hall -- appendix b the longwood organ","['organ (musical instrument)', 'organ (musical instrument)', 'organ (musical instrument)', 'organ builders', 'organ builders', 'organ (musical instrument)']","['organ (musical instrument)', 'music in churches', 'wurlitzer organ', 'musical instruments', 'chamber music']",m,"{'organ (musical instrument)': 1, 'organ builders': 10}"
who is that man? : in search of the real bob dylan,"""drawing upon extensive interviews with dylan's friends and fellow eyewitnesses--including marianne faithful, steven tyler and allen ginsberg--the founding editor of rolling stone presents a kaleidoscopic biography of the rock icon, providing a new perspective on the man, the myth and the musical legend""--publishers description","foreword: letter to bob -- prologue: something was happening but i didn't know what it was: that afternoon with bob -- introduction -- creation myths -- the hall of early folk memories -- woody junior -- li'l abner on bleecker street -- folk messiah -- the zimmerman letter -- from a buick 6 -- the hallucinated alphabet -- bob gets wired -- how does it feel? self portrait at 24 frames per second -- ballad of a thin man -- godzilla vs mothra: two icons of the '60s meet under false pretenses -- that wild mercury sound: what are shakespeare, memphis minnie, jackie deshannon, john lennon, achilles, napoleon xiv, lesley gore, and johann sebastian bach doing on this album? -- after the ambulances go -- somebody got lucky but it was an accident -- fifty-four minutes inside bob's brain -- who is tiny montgomery? -- the cowboy angel rides: john wesley harding -- the invisible man goes to nashville -- the amnesia -- how dylan became dylan, sort of -- under the rings of saturn -- the second coming of bob -- bob's wild west (village) show -- epiphany in room 702 -- down the road -- when i paint my masterpiece -- the enigma variations",['singers'],"['rockabilly musicians', 'mothers of rock musicians', 'americana (music)', 'narrative in music', 'grunge music']",m,{'singers': 164}
"sub pop usa : the subterranean pop music anthology, 1980-1988","collects a decade of sub pop fanzines and seattle rocket columns written and published by bruce pavitt, founder of sub pop records, which later catapulted the seattle music scene to international attention","part one : the zines sub pop #1 may 1980 -- emergency late-night peanut butter sandwiches / calvin johnson -- sub pop #2 november 1980 -- faculty review / john foster -- sub pop #3 spring 1981 -- greener pastures / larry reid -- sub pop #4 june 1981 -- ""you're in charge"" / calvin johnson -- sub pop #5 july 1981 -- the suits take notice -- sub pop #6 february 1982 -- going waaaaaay back / gerard cosloy -- sub pop #7 spring 1982 -- i missed grunge / ann powers -- sub pop #8 august 1982 -- ""i think he is a swell guy"" -- sub pop #9 june 1983 -- part two : the rocket columns an entirely different seattle / charles r cross -- the rocket column, year one, april-dec 1983 -- the rocket column, year two, jan-dec 1984 -- the rocket column, year three, jan-dec 1985 -- the rocket column, year four, jan-dec 1986 -- the rocket column, year five, jan-dec 1987 -- the rocket column, year six, jan-july 1988 -- it was an epic time / bruce pavitt","['alternative rock music', 'grunge music', 'punk rock music', 'zines']","['grunge groups', 'record labels', 'mothers of rock musicians', 'popular music and art music', 'grunge music']",m,"{'alternative rock music': 24, 'grunge music': 5, 'punk rock music': 34, 'zines': 426}"
the rough guide to jimi hendrix,"""the rough guide to jimi hendrix is the definitive companion to rock's most flamboyant performer and greatest guitar virtuoso""--back cover",introduction a life experienced -- the story the early years (1942-1961) ; pre-stardom years (1961-1966) ; rise to stardom (1966-1967) ; international stardom (1967-1968) ; the end of the experience (1968-1969) ; the final year (1969-1970) ; the legacy (1970-present) -- the music studio albums ; live albums ; compilation albums ; 30 great jimi hendrix songs -- hendrixology hendrix on film ; hendrix the guitarist ; hendrix locations ; hendrix's influences ; rarities and oddities ; books and websites,"['rock musicians', 'guitarists']","['rock musicians', 'african american guitarists', 'guitarists', 'mothers of rock musicians', 'guitar']",m,"{'rock musicians': 1, 'guitarists': 3}"
i saw the light : the story of hank williams,"""in his brief life, hank williams created one of the defining bodies of american music songs such as 'your cheatin' heart, ' 'hey, good lookin', ' and 'jambalaya' sold millions of records and became the model for virtually all the country music that followed but by the time of his death at age twenty-nine, williams had drunk and drugged and philandered his way through two messy marriages and out of his headline spot on the grand ole opry even though he was country music's top seller, toward the end he was so famously unreliable that he was lucky to get a booking in a beer hall colin escott's enthralling, definitive biography--now the basis of the major motion picture i saw the light--vividly details the singer's stunning rise and his spectacular decline, revealing much that was previously unknown or hidden about the life of this country music legend""--page 4 of cover","the drifting cowboy's dream -- ""roy acuff, then god!"" -- sweet audrey from pike -- songs for home folks -- the year of the lion -- the hayride -- a feeling called the blues -- ""tonight, live from nashville, tennessee "" -- ""hurried southern trips "" -- a good year for the roses -- folk and western music to sell -- the haddy-cole bounce -- ""a good time all the time"" -- billie jean -- ""i'm so tired of it all"" -- midnight -- wuthering depths",['country musicians'],"['country musicians', 'country music', 'americana (music)', 'bluegrass music', 'rockabilly musicians']",m,{'country musicians': 1}
u2 : revolution,"a complete illustrated history of one of the world's most influential and legendary rock band, u2: revolution is lushly illustrated with over 200 photos, two foldout timelines, and fresh interviews by rock journalist mat snow starting with their roots in dublin in the late 1970s, where the four teenaged friends first performed and signed with island records, snow follows the band through its debut album boy, their chart-topping albums of the 1980s, their record-breaking tours and global activism of the 1990s, and their reflective reconnection with core fans in the 21st century",introduction -- four boys -- feedback to the hype to u2 -- from ireland to island -- boy -- war -- fire -- the world -- the tree -- achtung -- zooropa -- a night at the opera -- pop -- u2000 -- bomb -- horizon,"['rock musicians', 'rock musicians']","['bands (music)', 'rock groups', 'rock music', 'punk rock musicians', 'punk rock music']",m,{'rock musicians': 7}
the history of classical music for beginners,"""music history is nearly as old as human civilization itself, and while it has permeated the arts and popular culture for centuries, it still has a mystifying aura but fear not- classical music is not as complicated as it seems, and anyone can learn its origins and history in addition to learning how better to understand (and enjoy!) classical music, the history of classical music for beginners will help you learn of some of the more interesting and comical stories behind the music and composers""--page 4 of cover","music of the ancient and medieval worlds ancient music and philosophy ; music in the early church ; the roman liturgy ; the beginnings of polyphony (and what polyphony is) ; music in fourteenth century france and italy -- a rebirth : music of the renaissance the musical renaissance ; josquin : the next generation ; the reformation and its effect on music ; madrigals (they aren't always accompanied by dinners) and other secular songs ; strike up the band : instrumental music takes the stage -- the baroque period : the music of bach and vivaldi the beginnings of a new style ; chamber and church music in the seventeenth century ; music of the world in the seventeenth century ; the late baroque period : italy and france ; the late baroque period : js bach and gf handel -- finally! classical ""classical music"" classical music and classical style ; instrumental music takes the stage (again) ; mozart, haydn, and quintessential ""classical"" composition ; beethoven : to be classical or romantic, that is the question -- it's not all lovey-dovey : the romantic period what is romanticism anyway? ; innovation in vocal and piano music ; the development of chamber, choral, and orchestral music ; the fat lady sings : innovation in italian and german opera ; late romanticism : brahms and the wagnerians -- bucking the trend : music in the twentieth century is it late romantic or modern? ; throwing the baby out with the bathwater : schoenberg and friends ; igor stravinsky ; music and postmodernism ; y2k : it's not as bad as they thought it would be",['music'],"['music and history', 'music, greek and roman', 'modernism (music)', 'music and philosophy', 'orchestral music']",m,{'music': 56}
musical text as ritual object,"""texts often occupy a central role within ritual practices they serve as prescripts for the organization of the ritual or as an explanation of cosmological backgrounds, as records of ritual performance, or simply as items that are handled and recited during the performance itself musical texts may assume some of these roles within certain ceremonial procedures, especially in serving as prescripts for recitation, but also as ritual paraphernalia (for example, where collectors aer concerned) most importantly, they may serve as records of the performance of those rituals in which music forms a central part, as is the case with opera productions this volume aims to identify the mechanisms according to which texts, and especially musical texts, may become ritual agents in their own right it assesses the value of such texts as sources for the reconstruction of rituals, and discusses questions of how ritual aspects of these texts may be represented in modern editions while the main focus is on music, contributors from a variety of other fields concerned with textual studies (egyptology, classical and modern indology, jewish and islamic studies) facilitate comparison between different types of texts, emphasizing different approaches to the subject""--back cover","introduction / hendrik schulze -- text and tradition 'i bring many boxes filled with manuscripts on papyrus and big leather rolls ' / andreas h pries ; ritual texts in hindu initiation / christof zotter ; performance sources of 'spoken' drama : incidental music on the nineteenth-century german stage / antje tumat ; texts of musical practice--sources for interpretation and fragments of performances / christa brüstle ; from patronage to collectionism : dissemination of roman cantata score in france / alessio ruffatti ; roman cantatas manuscripts (1640-80) : a musical cabinet of curiosities / christine jeanneret -- text and ritual ritual text and music in turkish alevism : dimensions of transmission and bearers of knowledge / janina karolewski ; performing vows : rituals of transition in the nunneries of early modern venice / jonathan glixon ; the symbolism of modal design / gregory barnett ; 'every friday evening music is performed in the hall of mirrors ' claudio monteverdi and the rituals of courtly exchange in early seventeenth-century italy / tim carter ; rhythm, agency and divine presence in the garwal himalayas / karin m polit -- text as object the torah scroll and its function as a ritual object in jewish culture / hanna liss ; collecting opera scores in the seventeenth century--ritual aspects / norbert dubowy ; seventeenth-century roman cantata manuscripts as a source for a material history / arnaldo morelli ; the score on the shelf : valuing the anonymous and unheard / margaret murata ; ritualistic vs transcendental work concept : editing operatic texts / hendrik schulze","['music', 'music', 'dissemination of music', 'musical notation']","['music, greek and roman', 'sacred music', 'music in literature', 'music and history', 'music and occultism']",m,"{'music': 69, 'dissemination of music': 127, 'musical notation': 34}"
porcelain : a memoir,"from moby, one of the most interesting and iconic musicians of our time, comes a piercingly tender, funny, and harrowing account of the path from suburban poverty and alienation to a life of beauty, squalor, and unlikely success it's about making it, losing it, loving it, and hating it it's about finding your people, your place, thinking you've lost them both, and then, somehow, when you think it's over, from a place of well-earned despair, creating a masterpiece -- adapted from book jacket an iconic musician, moby provides a piercingly tender, funny, and harrowing account of the path from suburban poverty and alienation to a life of beauty, squalor, and unlikely success he traces his life as a dj in the new york club scene; discusses the wretched (yet somehow hilarious) excesses of success; and explores how his passion for his music has steered him through some very rough seas","parking lot, 1976 the future -- dirty mecca, 1989-1990 one hundred square feet ; vegan cookies ; night moves ; hands in the air ; garbage-filled shaftway ; goat-skin bucket ; tic-tac-toe with a chicken ; l train conductor ; orange sodium light ; quarters on needles ; bloody skateboard wheels ; wet socks on the radiator ; smeared black magic marker -- moby go!, 1990-1992 yams ; crossed arms ; silver radio ; black lacquer ; baby food ; giant loop of keys ; thin gray curtains ; brown floral bedspread ; lights through the trees ; yellow hard hat ; trillions of miles -- distortion, 1992-1995 beanbag chairs ; plywood dance floor ; sunburn ; monochromatic strobes ; juniper bush ; biology textbook ; dental floss ; lemon zinger ; cracks between the floorboards ; dust motes ; snakes in cages -- alcohol enthusiast, 1995-1997 thousands of leather jackets ; a mullet the size of a poodle ; neon-green muppet monster fur ; ants and thumbnails ; pvc bodysuit ; rose-colored lights ; wet sweater ; sugarcane fields ; acoustic foam ; cheetos on the casino floor ; orange jacket ; condensation on freezing glass ; dark water ; eighteen inches of mud ; stagnant green water -- the rave's progress, 1997-1999 oak trees ; wedding reception ; rain on the skylights ; windowless bedroom ; chair with cigarette burns ; melting pools of snow ; beige camry","['rock musicians', 'disc jockeys']","['music and transnationalism', 'music and history', 'exoticism in music', 'death in music', 'music and youth']",m,"{'rock musicians': 59, 'disc jockeys': 348}"
nyhc : new york hardcore 1980-1990,oral history of the new york hardcore music scene,"foreword on my own authority / by freddy cricien -- the stimulators : loud fast rules! -- max's kansas city : punk thursdays -- the mad : i hate music -- bad brains : the big takeover -- even worse : we suck! -- avenue a : 171a -- false prophets : good clean fun -- the undead : my kinda town -- the nihilistics : kill yourself -- wnyu : noise the show -- the mob : step forward -- reagan youth : i am living proof of reagan's lies -- kraut : kill for cash -- the zine scene : give 'em the axe! -- dc vs new york vs boston : no one rules -- diy vinyl : crucial changes -- east village nights : a7 and 2+2 -- urban waste and major conflict : how do you feel? -- the abused : drug free youth -- the misguided : defy standards -- agnostic front : united blood -- cause for alarm : stand as one! -- apartment x : a place to crap and make coffee -- skinhead youth : society's victims -- antidote : wake up to the real deal -- cbgb matinee -- agnostic front : victim in pain -- skank yourself to death -- hare krishna : in search of -- the cro-mags : everybody's gonna die -- peace punks : fallout of our being -- heavy metal : united forces -- crumbsuckers : life of dreams -- murphy's law : fun! -- the birth of unity -- youth of today : break down the walls -- warzone : don't forget the streets -- youth crew : better than you -- straight ahead : we stand -- rock hotel presents -- underdog : not like you! -- some records : us hardcore and not much else -- breakdown : life of bullshit just another raw deal -- revelation records and gorilla biscuits : together -- blackout : just can't hate enough -- nyhc on the road : represent new york city and dance hard -- judge : new york crew -- abc no rio : no racist, sexist, or homophobic bands will be booked -- sick of it all : harder than you -- shelter : perfection of desire -- clean slate -- the legacy : set it off","['hardcore (music)', 'rock music', 'hardcore musicians']","['hardcore (music)', 'punk culture', 'punk rock music', 'punk rock musicians', 'deadheads (music fans)']",m,"{'hardcore (music)': 1, 'rock music': 19, 'hardcore musicians': 13}"
protest music in the twentieth century,"this book focuses on protest music and ""dissident"" composers and musicians during the twentieth century, with a particular focus on the forms with which dissent may be expressed in music and the ways composers and performers have adopted stances on political and social dissent twenty-one articles by scholars of different nationalities explore not only the way in which protest music is articulated in artistic-cultural discourse and the political matter, but also the role it played in situations of mutual benefit moreover, the phenomenon of dissent is investigated within the contexts of musical historiography and criticism, approaching the topic from historical, sociological, and philosophical perspectives","part 1 protest music and politics: irish traditional music, nationalist politics and the struggle for recognition / roger wh savage -- right-extremist protest music and the idea of metapolitical activism / james garratt -- an evolution of protest : genre and extreme-right music / joe stroud -- ""if this isn't love, it's red propaganda"" / james o'leary -- exposing demagoguery : the use of mass-communication as anti-totalitarian protest in mauricio kagel's der tribun (1979) / christine dysers -- kurt weill's and georg kaiser's der silbersee : ein wintermärchen : a tall tale of protest / russ manitt -- jazz as rebellion : jewish musical protest surrounding world war ii / kara stewart meredith -- the corruption of the homeland : carl orff's repudiation of friedrich hebbel in die bernauerin / andrew s kohler -- visionary lines, avant-garde sounds : francisco de goya as an aesthetic and ideological reference-point in spanish contemporary music / germán gan quesada part 2 social and protest songs: ""you say you want a revolution?"" : a new analysis of john lennon's political music / david thurmaier, john cox -- cercando la nostra musica : note sulla appropriazione della nueva canción chilena nell'italia degli anni '80 / stefano gavagnin -- protest songs and record labels : political opposition and the music industry in latin-america / santiago niño morales -- communities, territories and genres on the uruguayan ""resistance music"", 1962-2011 / marita fornaro bordolli -- charly garcía: el 'lewis carroll"" del rock and roll argentino / maria favoretto -- niggaz wit' attitude (nwa), fuck the polics and the 1992 los angeles rebellion / jessica winterson -- 'people getting angry' : the specials' ghost town (1981) as political discourse / marie bennett -- morphology of the protest in the music of area / giuseppe sergi -- taking which power back? overpowerments of rage against the machine / henrik marstal -- from romance to protest : the folklorisation of an armenian song in iran / upa mesbahian -- antoonee in armenian ethnic music / tatevik shakhkulyan","['music', 'protest songs']","['national socialism and music', 'music and transnationalism', 'protest songs', 'nationalism in music', 'holocaust, jewish (1939-1945), in music']",m,"{'music': 76, 'protest songs': 3}"
the 500 greatest songs of all time,"""the stories behind rock's classic songs from ""johnny b goode"" to ""like a rolling stone"", ""beautiful day"" to ""crazy in love""--the ultimate playlist, as chosen by the editors of rolling stone and a five-star jury of musicians, singers and producers with an introduction by jay-z, plus some of music's biggest names talk about their favorite songs: john fogerty, ozzy osbourne, brian wilson, james hetfield of metallica, kelly clarkson,?uestlove of the roots, and many others""--page 4 of cover",my top 10 -- what makes a great song -- how we made the list,"['rock music', 'popular music', 'sound recordings']","['songs', 'love songs', 'rock music', 'sex in music', 'grunge music']",m,"{'rock music': 3, 'popular music': 12, 'sound recordings': 342}"
"sing to me : my story of making music, finding magic, and searching for who's next","over the last three decades, one music producer and record man has transformed the business, discovering and producing some of the greatest acts in pop music history, including toni braxton, kanye west, rihanna, tlc, outkast, mariah carey, pink, justin bieber, and usher at the helm of four celebrated and innovative music labels--laface, arista, island def jam, and epic--la reid set his sights on finding one star after the next, and then worked behind the soundboard to create some of the most unforgettable hits of the last two generations now, for the first time, he tells his story, taking fans behind the scenes of his rise to record business stardom he chronicles the journey from his small-town r & b roots in cincinnati, ohio, to his fame as a grammy award-winning producer to his gig as a judge on the hit reality show the x factor with fascinating insight into his process of scouting new talent, reid also offers a detailed look at his involvement with the artists he's mentored into legends--from the beginning of their rises to that critical moment when he knew they would be the next big thing what emerges is a captivating portrait of the inner workings of the pop music machine, and the story of a man climbing to the top on passion and raw talent alone, a multifaceted genius who continues to shape our culture to this day--adapted from dust jacket",the audition -- give the drummer some -- pure essence -- the real deele -- the solar system -- girlfriend -- the dirty south -- end of the road -- another sad love song -- player's ball -- waterfalls -- nobody knows it but me -- aristacat -- kast out -- culture clash -- emancipation of me -- kingdom come -- my beautiful dark twisted reality -- x-it -- here comes the judge -- epic life -- showdown at coachella,"['sound recording executives and producers', 'african american sound recording executives and producers']","['african american sound recording executives and producers', 'sound recording executives and producers', 'record labels', 'music journalists', 'vocal music']",m,"{'sound recording executives and producers': 2, 'african american sound recording executives and producers': 1}"
the beach boys : america's band,"johnny morgan looks at the writing and recording of the band's catalogue and the evolution of the band and their music through the years, including the albums surfin safari, surfer girl, summer days, and more","introduction -- 1 surf (don't surf) 1942-1961 -- 2 surfin' usa 1962-1964 -- 3 beach boys today! 164-1965 -- 4 pet sounds & good vibes 1966 -- 5 smile! surf's up 1967-1970 -- 6 endless summer 1971-1980 -- 7 kokomo, made in the usa 1981-1995 -- 8 i just wasn't made for these times 1996-2015 -- discography -- picture credits","['rock musicians', 'rock musicians', 'rock groups']","['surf music', 'boy bands', 'band music', 'new wave music', 'bands (music)']",m,"{'rock musicians': 29, 'rock groups': 13}"
the music industry handbook,"""'this book highlights the realities of the uk music industry today and ways in which newcomers to this complex eco-system may understand and hopefully find a possible career pathway in it'""--from review, back cover",1 introduction / paul rutter -- 2 music into industry / paul rutter ; contribution by pete astor -- 3 the live music industry sector / paul rutter ; contributions by phil pethybridge and david robinson -- 4 music ownership into copyright / paul rutter -- 5 music publishing / paul rutter -- 6 the recorded music industry sector / paul rutter ; contributions by phil harding [and three others] -- 7 managing music / paul rutter ; contribution by colin lester -- 8 promoting music / paul rutter ; contribution by fiona sturges -- 9 music synchronisation and non-music brand relationships / stu lambert ; contribution by simon may -- 10 the classical music business / marius carboni -- 11 music venture strategies / paul rutter -- 12 trading in the music industry / paul rutter -- 13 into the future : the nascent music industries / paul rutter,"['music trade', 'music trade', 'music trade']","['music entrepreneurship', 'music publishers', 'music publishing', 'music patronage', 'music trade']",m,{'music trade': 5}
"the crafty art of opera : for those who make it, love it or hate it","opera has become big business as well as an art form, attracting young and old, true connoisseurs, enthusiasts and celebrities and while opera singers and superstars sometimes attract a separate following, the stage director's job is often the one that really counts, yet it is a type of specialised knowledge available only to a select few here, michael hampe brings glimpses of the director's work to a wider audience 'the crafty art of opera' uncovers the many techniques and rules that should inform an opera's staging: the need for singers to know their orchestra, the importance of space around singers, the gestures of languages, what we all can learn from mozart, and the primacy of sense over effect, to name but a few it shows how stories, through music, become tangible and real packed with many anecdotes from the author's luminous career, this book is dedicated to opera-lovers who want to understand 'how it is done'; to opera-makers who want to better understand their craft; and, above all, to those who loathe opera, in order to prove them wrong eminently readable, it brings both insight and wit from a life spent in opera as director and teacher","what is opera? -- the heart -- the seven 'w's -- sense and sensuality -- bodies in space -- movement -- le physique du rôle -- discomfort and inconvenience -- bank robbers -- pretend theatre -- the 'trizophrenic' upbeat -- the complete music-actor -- mozart -- recitative -- being comic -- 'too many notes&' -- dramaturgy -- breaking the rules -- the harmony of the spheres -- in place of an epilogue : my teachers -- appendix 1 all the 'useful rules' in overview, for those who make opera -- appendix 2 a masterclass in opera, for those who love it or hate it","['opera', 'opera']","['opera and technology', 'symbolism in opera', 'dramatic music', 'operas', 'orientalism in opera']",m,{'opera': 17}
the emperor of sound : a memoir,"""timbaland offers fans an unprecedented look into his life and work he reveals the magic behind the music, sharing the various creative impulses that arise while he's producing, and the layering of sounds that have created dozens of number one hits""--amazoncom",prelude: a catalog of sound -- home -- a brick house -- school daze -- two turntables and a microphone -- trouble man -- the code -- all day i dream about beats -- on like donkey kong -- diary of a mad mentor -- all falls down -- this is not a test -- ten beats a day -- baby girl -- jigga what? -- are you that somebody? -- a face i can't forget -- try again -- training days -- my brother from another mother -- my international flow -- building my empire -- timbaland's rules for collaboration,['rap musicians'],"['rap musicians', 'rap (music)', 'african american sound recording executives and producers', 'music journalists', 'musicology']",m,{'rap musicians': 1}
the grand tour : the life and music of george jones,"presents a definitive biography of country music legend george jones ""in a masterful biography laden with new revelations, veteran country music journalist/historian rich kienzle offers a definitive, full-bodied portrait of legendary country singer george jones and the music that remains his legacy kienzle chronicles jones's impoverished east texas childhood as the youngest son of a deeply religious mother and alcoholic, often-abusive father he examines his three troubled marriages including his union with superstar tammy wynette and looks unsparingly at jones's demons alcohol and later cocaine nearly killed him until fourth wife nancy helped him learn to love himself kienzle also details jones's remarkable musical journey from singing in violent texas honky tonks to grand ole opry star, hitmaker and master vocalist whose raw, emotionally powerful delivery remains the gold standard for country singers""-- provided by publisher",1931-1953 -- 1953-1961 -- 1962-1968 -- 1968-1975 -- 1975-1983 -- 1983-1990 -- 1990-1999 -- 1999-2013 -- epilogue: 2013-2015,"['singers', 'country musicians']","['country musicians', 'country music', 'americana (music)', 'women country musicians', 'rockabilly musicians']",m,"{'singers': 89, 'country musicians': 1}"
ramones at 40,"""ramones at 40 chronicles in words and photos the music of the legendary band that helped spearhead the punk rock movement, from their early days in new york city to their last tour and album published to coincide with the 40th anniversary of their first album, and with a foreword by ramones bassist cj ramone, this book is a must-have for all fans of the kings of punk""--back cover","1974-1975 : ""a bunch of degenerate weirdos hanging out"" -- 1976-1977 : ""the antithesis of everything"" -- 1978-1979 : road to ruin and the end of punk -- 1980-1981 : ""a bunch of kids in a sandbox"" -- 1983-1985 : the death and life of the ramones -- 1986-1992 : ""all he cared about was the hardcore fans"" -- 1993-1994 : cover me -- 1995-1996 : ""it wasn't like it was going to kill him"" -- 1997-2014 : ""eternal teenagers""","['punk rock musicians', 'punk rock musicians', 'punk rock music', 'punk rock music']","['punk rock musicians', 'punk rock music', 'deadheads (music fans)', 'grunge groups', 'punk culture']",m,"{'punk rock musicians': 1, 'punk rock music': 2}"
elvis in vegas,"las vegas is where so many of the key moments of elvis' life took place: from his first appearance there at age twenty-one, to his marriage to priscilla at the aladdin hotel, to the annual ""elvis festivals"" of the 1970s, vegas was his home away from graceland these photographs constitute a fan's chronicle of the original american superstar personal, poignant, and atmospheric, they are much more than a gathering of studio or magazine images--in fact, they frankly portray the reality of elvis in ""sin city"" in addition to the photographs published here for the first time, elvisologist paul lichter has compiled setlists, costume descriptions, news clippings, and interviews to fully tell the story of when the king came to vegas--from publisher description","machine generated contents note: ch one the nation's only atomic powered singer, april 23, 1956-may 6, 1956 -- ch two love me love the life i live -- ch three viva las vegas: a tender moment in a hurricane, july 9, 1963-june 17, 1964 -- ch four lonesome in the desert, july 31, 1969-august 28, 1969 -- ch five everybody loves somebody sometime, january 26, 1970-february 23, 1970 -- ch six hot time in the summer, august 10, 1970-september 8, 1970 -- ch seven elvis, that's the way it is, july 14, 1970-november 11, 1970 -- ch eight comic book hero, january 26, 1971-february 23, 1971 -- ch nine don't ask forever, august 9, 1971-september 6, 1971 -- ch ten maybe i'm amazed, january 26, 1972-february 23, 1972 -- ch eleven lost in the moment forever, august 4, 1972-september 4, 1972 -- ch twelve trouble, january 26, 1973-february 23, 1973 -- ch thirteen caught in a trap, august 6, 1973-september 3, 1973 -- ch fourteen still loving you, january 26, 1974-february 9, 1974","['rock musicians', 'concerts']","['concert tours', 'hotels', 'hip-hop $v pictorial works', 'celebrities in popular culture', 'african american entertainers']",m,"{'rock musicians': 43, 'concerts': 9}"
lady gaga : behind the fame,"chronicles the pop singer's rise to fame, from her childhood and early career to her provocative and popular innovations in music, fashion, and performance","a star is born -- when a good girl goes bad -- the birth of lady gaga -- the fame -- love and success -- going globally gaga -- a storm in a teacup -- divine decadence -- is she, or isn't he? -- the demise of lady gaga -- a glimpse of genius -- a tale of two divas -- the rewards of success -- the queen goes gaga -- the world according to lady gaga",['singers'],"['celebrities in popular culture', 'fame', 'popular music fans', 'popular music', 'popular culture']",m,{'singers': 26}
